,TX_AGGREGATION_TIMER_NOMINAL,MEASURE_INTERVAL_S,hops,pdr,plr,aggregation_efficiency,energy
343,1560,1800,1,1.0,0.0,0.0,288601.4896292042
344,1560,1800,1,1.0,0.0,0.0,302269.02023266844
345,1560,1800,1,1.0,0.0,0.0,302247.99154649157
346,1560,1800,1,1.0,0.0,0.0,303088.51042487123
347,1560,1800,1,1.0,0.0,0.0,303776.50125606335
348,1560,1800,1,1.0,0.0,0.979381443298969,304530.39410687145
349,1560,1800,1,1.0,0.0,0.979381443298969,303673.6712566475
350,1560,1800,2,1.0,0.0,0.0,288590.74772966275
351,1560,1800,3,1.0,0.0,0.0,288755.74879099405
352,1620,1800,0,0.4105263157894737,0.4,0.9895833333333334,304073.90289057215
353,1620,1800,0,1.0,0.0,0.979381443298969,304829.46038006275
354,1620,1800,0,1.0,0.0,0.9895833333333334,313846.48817604955
355,1620,1800,0,1.0,0.0,0.979381443298969,319800.9625055663
356,1620,1800,0,0.9894736842105263,0.0,0.9896907216494846,320824.60856744385
357,1620,1800,0,1.0,0.0,0.9896907216494846,319947.32677182707
358,1620,1800,1,0.4105263157894737,0.4,0.0,291738.9099752306
359,1620,1800,1,1.0,0.0,0.0,288015.7704783314
360,1620,1800,1,1.0,0.0,0.0,303532.10171252186
361,1620,1800,1,1.0,0.0,0.0,303763.7314551673
362,1620,1800,1,0.9894736842105263,0.0,0.0,304761.3964508305
363,1620,1800,1,1.0,0.0,0.0,303594.40898549836
364,1620,1800,1,0.9894736842105263,0.0,0.979381443298969,305429.0995078008
365,1620,1800,1,1.0,0.0,0.979381443298969,305369.3913949697
366,1620,1800,2,0.9894736842105263,0.0,0.0,288864.16179427406
367,1620,1800,3,1.0,0.0,0.0,288858.33538907353
368,1680,1800,0,0.9473684210526315,0.042105263157894736,0.9166666666666666,303846.06393278815
369,1680,1800,0,1.0,0.0,0.979381443298969,305055.42637922015
370,1680,1800,0,1.0,0.0,0.9895833333333334,319605.1983143973
371,1680,1800,0,1.0,0.0,0.979381443298969,319860.58579125087
372,1680,1800,0,1.0,0.0,0.9896907216494846,318368.7915508037
373,1680,1800,0,1.0,0.0,0.9896907216494846,320733.6292483121
374,1680,1800,1,0.8947368421052632,0.09473684210526316,0.0,289750.9757892047
375,1680,1800,1,1.0,0.0,0.0,290092.25495440426
376,1680,1800,1,1.0,0.0,0.0,303286.44705487724
377,1680,1800,1,1.0,0.0,0.0,303549.62371573265
378,1680,1800,1,0.8421052631578947,0.15789473684210525,0.0,304232.2978642121
379,1680,1800,1,0.9789473684210527,0.021052631578947368,0.0,304589.97281152976
380,1680,1800,1,1.0,0.0,0.9690721649484536,305204.5599759362
381,1680,1800,1,1.0,0.0,0.979381443298969,305004.00722840044
382,1680,1800,2,0.9894736842105263,0.0,0.0,289244.49536438996
383,1680,1800,3,1.0,0.0,0.0,289361.31908946607
384,1740,1800,0,1.0,0.0,0.9895833333333334,308964.174877724
385,1740,1800,0,0.7368421052631579,0.25263157894736843,0.979381443298969,305246.5287709828
386,1740,1800,0,1.0,0.0,0.979381443298969,319777.9139336477
387,1740,1800,0,1.0,0.0,0.4948453608247423,313733.8242022417
388,1740,1800,0,1.0,0.0,0.9896907216494846,321077.04549935024
389,1740,1800,0,1.0,0.0,0.9896907216494846,320096.15014831163
390,1740,1800,1,1.0,0.0,0.0,289417.27594702994
391,1740,1800,1,0.7263157894736842,0.2631578947368421,0.0,282870.464338181
392,1740,1800,1,1.0,0.0,0.0,304246.3558496042
393,1740,1800,1,1.0,0.0,0.0,285407.99674669554
394,1740,1800,1,0.9473684210526315,0.05263157894736842,0.0,298097.34926744306
