,MEASURE_PAYLOAD_SIZE_BYTE,MEASURE_INTERVAL_S,children,pdr,plr,aggregation_efficiency,energy,energy_per_byte,energy_tx_per_byte,latency
63,4,1800,3,0.9545454545454546,0.0,0.9166666666666666,80539.19988970336,234.12558107471907,28.54162804466144,949.5396360001187
64,6,1800,0,1.0,0.0,0.0,69037.28879433488,547.9149904312292,70.62477655625679,823.1238040000871
65,6,1800,0,1.0,0.0,0.0,68369.8393189606,542.6177723727031,70.62477655625679,902.4886999999117
66,6,1800,0,1.0,0.0,0.0,71400.74452000626,540.9147312121687,70.47922356006305,902.4886999990249
67,6,1800,0,1.0,0.0,0.0,76894.76549989777,557.2084456514331,70.346327346147,902.644079999056
68,6,1800,0,1.0,0.0,0.0,74693.8334978604,565.8623749837909,70.47922356006305,902.4886999990249
69,6,1800,0,1.0,0.0,0.0,60057.261047213164,435.19754382038525,70.346327346147,902.644079999056
70,6,1800,0,1.0,0.0,0.0,69187.31439371136,501.35735067906785,70.346327346147,902.4887000011622
71,6,1800,0,0.9565217391304348,0.0,0.0,51727.32550430358,374.8356920601709,70.34632734615795,902.6440800011842
72,6,1800,0,0.9565217391304348,0.0,0.0,45736.340627586935,331.4227581709198,70.34632734615795,902.4887000011622
73,6,1800,0,0.9545454545454546,0.0,0.0,44509.26059453662,337.19136814042895,70.47922356006305,902.6440800011842
74,6,1800,0,0.047619047619047616,0.9523809523809523,0.0,73870.71783919849,586.2755384063372,70.62477655625679,902.4887000011622
75,6,1800,0,0.45454545454545453,0.5,0.0,76463.04320741695,579.2654788440678,70.47922356006305,902.6440800011842
76,6,1800,0,0.9545454545454546,0.0,0.0,66365.4456933529,502.7685279799462,70.47922356006305,902.4887000011622
77,6,1800,0,0.9565217391304348,0.0,0.0,66427.81918111182,481.3610085587813,70.34632734615795,902.6440800011842
78,6,1800,0,0.45454545454545453,0.45454545454545453,0.0,65481.75561744166,496.07390619273986,70.47922356006305,902.4887000011622
79,6,1800,0,0.5,0.45454545454545453,0.0,64286.84661452566,487.021565261558,70.47922356006305,902.6440799968914
80,6,1800,0,0.9090909090909091,0.045454545454545456,0.0,62235.46449338133,471.48079161652527,70.47922356006305,902.4886999965092
81,6,1800,0,0.9130434782608695,0.0,0.0,55288.943553984725,400.6445185071357,70.346327346147,902.6440799960765
82,6,1800,0,0.9545454545454546,0.0,0.0,48613.811495344795,368.28645072230904,70.47922356006305,902.4886999965092
83,6,1800,0,0.9523809523809523,0.047619047619047616,0.0,43989.6911693624,349.12453309017775,70.62477655625679,902.6440799960765
84,6,1800,0,0.047619047619047616,0.9523809523809523,0.0,71803.79669882634,569.8714023716376,70.62477655625679,902.4886999965092
85,6,1800,1,0.9523809523809523,0.047619047619047616,0.9545454545454546,54476.3116441317,216.1758398576655,35.48951467810371,902.6530799995817
86,6,1800,1,1.0,0.0,0.9130434782608696,49527.66373473508,196.53834815371061,37.09059763620047,902.6560799990621
87,6,1800,1,0.09090909090909091,0.9090909090909091,0.9130434782608696,70500.76407085016,273.25877546841144,36.23214481675233,902.6530799990578
88,6,1800,1,0.9545454545454546,0.0,0.9166666666666666,75986.13953110839,287.8262861026833,36.9450446400091,902.6560799990621
89,6,1800,2,0.9545454545454546,0.045454545454545456,0.88,79373.32809540883,157.48676209406514,20.382550309533375,925.4455812304932
90,6,1800,2,0.9130434782608695,0.0,0.88,57939.28518694026,144.1275750918912,25.440564041799828,902.103475999601
91,6,1800,2,0.9565217391304348,0.0,0.875,72413.76445021498,185.67631910311533,25.17790463016087,902.2733279990607
92,6,1800,2,0.9565217391304348,0.0,0.9142857142857143,55526.89713021658,71.74017717082246,18.63897073799157,373.30301599961604
93,6,1800,2,1.0,0.0,0.9705882352941176,70179.44891691399,54.65689167983955,11.108468725985102,902.2733279990607
94,6,1800,3,1.0,0.0,0.9166666666666666,74156.89044132792,142.06300850829103,18.945449923685917,967.9598962935943
95,6,1800,3,0.45454545454545453,0.45454545454545453,0.9411764705882353,79691.73822858105,158.1185282313116,27.568445792394346,968.3891240001512
96,8,1800,0,1.0,0.0,0.0,72911.78947605296,433.9987468812676,52.96858241719259,911.6461880000943
97,8,1800,0,1.0,0.0,0.0,71573.05765028048,426.0301050611933,52.96858241719259,911.0514439999388
98,8,1800,0,1.0,0.0,0.0,76543.22297469855,434.9046759926054,52.859417670047286,911.6345759990945
99,8,1800,0,1.0,0.0,0.0,82469.54484997077,448.2040480976672,52.759745509610255,911.3274439991055
100,8,1800,0,1.0,0.0,0.0,79746.5043531814,453.10513837034887,52.859417670047286,911.0480039994654
101,8,1800,0,1.0,0.0,0.0,60098.68754304976,326.62330186440084,52.759745509610255,911.3274439991055
102,8,1800,0,1.0,0.0,0.0,71596.52761911122,389.1115631473436,52.759745509610255,911.154168001889
103,8,1800,0,0.9565217391304348,0.0,0.0,52615.16325075551,285.95197418888864,52.75974550961846,911.3274440012538
104,8,1800,0,0.9565217391304348,0.0,0.0,45952.896023644345,249.74400012850188,52.75974550961846,911.2498240012355
105,8,1800,0,0.9545454545454546,0.0,0.0,44144.63468636685,250.82178799072074,52.859417670047286,911.3274440012538
106,8,1800,0,1.0,0.0,0.0,79609.89171646272,473.8684030741829,52.96858241719259,911.2498240012355
107,8,1800,0,0.9545454545454546,0.0,0.0,84322.6889310487,479.10618710823127,52.859417670047286,911.3274440012538
108,8,1800,0,0.9545454545454546,0.0,0.0,67878.80268094622,385.67501523264895,52.859417670047286,911.2498240012355
109,8,1800,0,0.9565217391304348,0.0,0.0,67690.40062906493,367.8826121144833,52.75974550961846,911.3274440012538
110,8,1800,0,0.9545454545454546,0.0,0.0,67382.24557329947,382.8536680301106,52.859417670047286,911.2498240012355
111,8,1800,0,0.9545454545454546,0.0,0.0,65366.88036434363,371.40272934286156,52.859417670047286,911.3274439959059
112,8,1800,0,0.9545454545454546,0.0,0.0,64956.410655280335,369.0705150868201,52.859417670047286,911.2498239952911
113,8,1800,0,0.9130434782608695,0.043478260869565216,0.0,54980.15978949304,298.8052162472448,52.759745509610255,911.3274439950546
114,8,1800,0,0.9545454545454546,0.0,0.0,47782.9192361003,271.4938592960244,52.859417670047286,911.2498239952911
115,8,1800,0,1.0,0.0,0.0,43907.89885413148,261.3565407984017,52.96858241719259,911.3274439950546
116,8,1800,0,1.0,0.0,0.0,79780.57841074656,474.88439530206284,52.96858241719259,911.2498239952911
117,8,1800,1,1.0,0.0,0.9545454545454546,55085.55357851246,163.945099936049,26.749980808586802,961.0271720002684
118,8,1800,1,1.0,0.0,0.9130434782608696,47749.497163613545,142.11159870123078,27.94446708430247,902.0613359996278
119,8,1800,1,1.0,0.0,0.9130434782608696,78575.6215297953,228.41750444707938,27.30386399861957,902.1479559991076
120,8,1800,1,1.0,0.0,0.9130434782608696,81051.28437135655,235.61419875394347,27.30386399861957,902.03078399876
121,8,1800,1,0.9565217391304348,0.0,0.88,51163.73751759128,98.39180291844477,19.743132318473087,902.1479559991076
122,8,1800,2,0.9130434782608695,0.0,0.88,58101.56481199087,108.3984418134158,19.165681634341578,1414.6582000002963
123,8,1800,2,0.9545454545454546,0.0,0.9166666666666666,85701.54355096005,100.11862564364492,11.682303427297061,1362.626859999762
124,8,1800,2,0.9565217391304348,0.0,0.875,73357.02277202913,141.07119763851756,18.96926665108802,1805.1817879981627
125,8,1800,2,1.0,0.0,0.9696969696969697,69943.35654595867,58.28613045496556,11.475441027606399,1603.2507479980413
126,8,1800,3,1.0,0.0,0.9545454545454546,94675.1454869017,46.40938504259888,9.094118704004089,829.3813590682603
127,8,1800,4,0.9545454545454546,0.0,0.9411764705882353,88562.23889214576,103.4605594534413,16.39453040860736,975.7429920001687
128,10,1800,0,1.0,0.0,0.0,71218.72271425226,339.13677482977266,42.481141773733874,818.5570600000892
129,10,1800,0,1.0,0.0,0.0,70476.68631105487,335.6032681478803,42.481141773733874,902.5006999999141
130,10,1800,0,1.0,0.0,0.0,75074.47625396239,341.2476193361927,42.39380997601836,902.5058479990948
131,10,1800,0,1.0,0.0,0.0,81911.62119224505,356.1374834445437,42.31407224767105,902.5006999990273
132,10,1800,0,1.0,0.0,0.0,78889.67372656708,358.58942602985036,42.39380997601836,902.0542519992468
133,10,1800,0,1.0,0.0,0.0,60218.164557503515,261.8181067717544,42.31407224767105,902.5006999990273
134,10,1800,0,1.0,0.0,0.0,70920.54212824347,308.35018316627594,42.31407224767105,902.3372440013773
135,10,1800,0,0.9565217391304348,0.0,0.0,52114.74331804928,226.58584051325775,42.31407224767105,902.5007000011647
136,10,1800,0,0.9565217391304348,0.0,0.0,45899.997657866516,199.56520720811528,42.31407224767105,902.3372440013518
137,10,1800,0,0.9090909090909091,0.045454545454545456,0.0,44805.91150371758,203.66323410780717,42.39380997601836,902.5007000011647
138,10,1800,0,0.9545454545454546,0.0,0.0,80989.2690147653,368.1330409762059,42.39380997601836,902.3372440013009
139,10,1800,0,0.5454545454545454,0.4090909090909091,0.0,81330.16578652097,369.6825717569135,42.39380997601836,902.5007000011647
140,10,1800,0,0.9565217391304348,0.0,0.0,64045.40698629001,278.45829124473914,42.31407224767105,902.3372440013009
141,10,1800,0,0.9545454545454546,0.0,0.0,66570.99593015776,302.59543604617164,42.39380997601836,902.5007000011647
142,10,1800,0,0.9545454545454546,0.0,0.0,63586.00065951562,289.02727572507104,42.39380997601836,902.3372440013009
143,10,1800,0,0.9545454545454546,0.0,0.0,62237.01291126937,282.8955132330426,42.39380997601836,902.5006999972975
144,10,1800,0,0.9090909090909091,0.045454545454545456,0.0,53760.259235840036,244.3648147083638,42.39380997601836,902.3372439959348
145,10,1800,0,0.9090909090909091,0.045454545454545456,0.0,48159.282766330856,218.90583075604934,42.39380997601836,902.500699996468
146,10,1800,0,1.0,0.0,0.0,43555.534261869194,207.40730600890092,42.481141773733874,902.3372439943778
147,10,1800,0,1.0,0.0,0.0,76372.01230904109,363.6762490906719,42.481141773733874,902.500699996468
148,10,1800,1,1.0,0.0,0.9545454545454546,54888.853281871445,130.68774590921774,21.453122566863833,870.9612440001192
149,10,1800,1,0.9523809523809523,0.047619047619047616,0.9130434782608696,49788.603799236276,118.54429476008637,22.411241964579126,870.9952439996196
150,10,1800,1,0.9545454545454546,0.045454545454545456,0.9130434782608696,79743.56699268201,185.45015579693492,21.897464884471482,870.8524759989832
151,10,1800,1,1.0,0.0,0.9130434782608696,75018.44083004692,174.4614903024347,21.897464884471482,870.9952439990939
152,10,1800,1,0.9545454545454546,0.0,0.875,81655.67281426903,189.8969135215559,22.833302435728275,870.8810119991376
153,10,1800,2,1.0,0.0,0.9166666666666666,87482.05851576604,115.1079717312711,13.074060828640043,859.0657932304903
154,10,1800,2,0.9130434782608695,0.0,0.88,57907.10154574921,86.42850976977495,15.372200471648048,902.2623280001244
155,10,1800,2,0.9545454545454546,0.045454545454545456,0.9166666666666666,71081.81500328559,109.35663846659322,15.21628864394492,902.2777079995667
156,10,1800,2,0.9130434782608695,0.043478260869565216,0.875,72636.97233584152,111.74918820898695,15.213018618097438,902.301855999136
157,10,1800,2,0.9565217391304348,0.0,0.9142857142857143,56355.43624226635,43.6863846839274,11.29872056372798,902.2967079990685
158,10,1800,2,1.0,0.0,0.9705882352941176,69410.07089447814,33.21056023659241,6.934368257685996,902.6133839992872
159,10,1800,3,1.0,0.0,0.9411764705882353,81759.41600737431,54.87209128011699,9.570527227493029,930.5908202935962
160,12,1800,0,1.0,0.0,0.0,73767.09649537542,292.7265733943469,35.48951467810371,892.5950880000983
161,12,1800,0,1.0,0.0,0.0,72353.77774178272,287.1181656419949,35.48951467810371,892.5950880000983
162,12,1800,0,1.0,0.0,0.0,76952.12694228957,291.4853293268544,35.41673818000801,902.5942040000873
163,12,1800,0,1.0,0.0,0.0,85309.54643843573,323.1422213577111,35.41673818000801,902.5942040000873
164,12,1800,0,1.0,0.0,0.0,83267.72264341806,301.6946472587611,35.35029007305072,902.1239479990236
165,12,1800,0,1.0,0.0,0.0,79946.86820885309,302.82904624565566,35.41673818000801,902.1239479990236
166,12,1800,0,0.9565217391304348,0.021739130434782608,0.0,59907.75847682968,217.05709593054232,35.35029007305072,901.9960199993184
167,12,1800,0,1.0,0.0,0.0,69899.83710549216,253.26027936772522,35.35029007305072,901.9960199993184
168,12,1800,0,0.9565217391304348,0.0,0.0,53148.27869816375,192.56622716725997,35.35029007305346,902.3697719993179
169,12,1800,0,0.9565217391304348,0.0,0.0,44770.51213114583,162.21200047516604,35.35029007305346,902.3697719993179
170,12,1800,0,0.9090909090909091,0.022727272727272728,0.0,44470.40758211701,168.44851356862503,35.41673818000801,902.2421599993777
171,12,1800,0,1.0,0.0,0.0,81882.35036440329,324.9299617635051,35.48951467810371,902.2421599993777
172,12,1800,0,0.9545454545454546,0.0,0.0,83612.78898131159,316.71510977769543,35.41673818000801,902.6159120014818
173,12,1800,0,0.9545454545454546,0.0,0.0,86042.11973208244,325.917120197282,35.41673818000801,902.6159120014818
174,12,1800,0,0.9565217391304348,0.0,0.0,66016.97145916663,239.19192557669066,35.35029007305312,902.4883000015361
175,12,1800,0,0.9545454545454546,0.0,0.0,65931.45867166804,249.74037375631832,35.416738180007656,902.4883000015361
176,12,1800,0,0.9545454545454546,0.0,0.0,64587.3758131088,244.6491508072303,35.41673818000801,902.098928001531
177,12,1800,0,0.9545454545454546,0.0,0.0,61743.89598843178,233.87839389557493,35.41673818000801,902.098928001531
178,12,1800,0,0.43478260869565216,0.2391304347826087,0.0,54748.62655893486,198.36458898164804,35.35029007305072,901.9713160015672
179,12,1800,0,0.45454545454545453,0.25,0.0,47474.33681618541,179.8270333946417,35.41673818000801,901.9713160015672
180,12,1800,0,1.0,0.0,0.0,44140.42955985099,175.16043476131347,35.48951467810371,902.345068001563
181,12,1800,0,1.0,0.0,0.0,77503.23446155002,307.55251770456357,35.48951467810371,902.345068001563
182,12,1800,1,1.0,0.0,0.9545454545454546,55773.407724797085,110.66152326348627,17.92188373904927,931.7047920001387
183,12,1800,1,0.9523809523809523,0.023809523809523808,0.9130434782608696,50672.33850850472,100.54035418354111,18.720316570478683,931.7047920001387
184,12,1800,1,1.0,0.0,0.9130434782608696,79954.15555907277,154.94991387417204,18.293198808373667,902.058155999548
185,12,1800,1,0.9545454545454546,0.022727272727272728,0.875,86442.2136876512,167.5236699373085,19.073063434420998,902.058155999548
186,12,1800,2,0.9130434782608695,0.0,0.88,58506.730459788014,72.76956524849255,12.869649805976515,1402.5047120001582
187,12,1800,2,0.4782608695652174,0.2391304347826087,0.875,73384.39611426981,94.08255912085873,12.737465988928472,1402.5047120001582
188,12,1800,2,0.5217391304347826,0.21739130434782608,0.9142857142857143,56748.64135843882,36.65932904291913,9.467777238763405,904.8732800001162
189,12,1800,2,1.0,0.0,0.9705882352941176,71114.84270007098,34.05883271076196,6.9201420326460745,904.8732800001162
190,12,1800,3,0.9545454545454546,0.0,0.9166666666666666,73167.36159525605,70.89860619695354,9.714687921864247,978.9348680001958
191,12,1800,5,1.0,0.0,0.9555555555555556,87118.399103949,34.24465373582901,7.490737857548913,974.8820122936058
192,14,1800,0,1.0,0.0,0.0,71870.46654922093,244.45736921503718,30.41958400980318,962.0621640000982
193,14,1800,0,1.0,0.0,0.0,72098.06020770759,245.23149730512785,30.41958400980318,962.0621640000982
194,14,1800,0,1.0,0.0,0.0,75577.60549088613,245.38183600937055,30.35720415429258,962.0393719998501
195,14,1800,0,1.0,0.0,0.0,81371.09269726163,252.7052568237939,30.300248634043477,962.0393719998501
196,14,1800,0,1.0,0.0,0.0,78945.28139655988,256.3158486901295,30.35720415429258,962.2337199990179
197,14,1800,0,1.0,0.0,0.0,60085.74161465785,195.08357667096703,30.35720415429258,962.2337199990179
198,14,1800,0,1.0,0.0,0.0,70796.42317769071,219.86466825369786,30.300248634043477,962.0393719989643
199,14,1800,0,0.9565217391304348,0.0,0.0,53242.73203132105,165.35009947615234,30.300248634045822,962.0393719989643
200,14,1800,0,0.9565217391304348,0.0,0.0,44641.20468083707,138.63728161750643,30.300248634045822,961.963487999059
201,14,1800,0,0.9545454545454546,0.0,0.0,45086.051336369885,146.38328355964248,30.35720415429258,961.963487999059
202,14,1800,0,1.0,0.0,0.0,81104.52433557509,275.8657290325683,30.41958400980318,962.0393719989643
203,14,1800,0,0.9545454545454546,0.0,0.0,84625.04922021226,274.75665331237747,30.35720415429258,962.0393719989643
204,14,1800,0,0.9545454545454546,0.0,0.0,83697.96821899239,271.7466500616636,30.35720415429258,962.4563800013639
205,14,1800,0,0.8181818181818182,0.06818181818181818,0.0,68485.90278137286,222.35682721224956,30.35720415429258,962.4563800013639
