,MEASURE_INTERVAL_S,TX_AGGREGATION_TIMER_NOMINAL,children,pdr,plr,aggregation_efficiency,energy,latency
32,1800,270,0,0.9565217391304348,0.043478260869565216,0.0,121628.66289280805,121628.66289280805
33,1800,270,0,1.0,0.0,0.0,120820.97206951356,120820.97206951356
34,1800,270,0,1.0,0.0,0.0,126330.26008698075,126330.26008698075
35,1800,270,0,1.0,0.0,0.0,132941.85535608788,132941.85535608788
36,1800,270,0,1.0,0.0,0.0,125688.19251703609,125688.19251703609
37,1800,270,0,0.9565217391304348,0.043478260869565216,0.0,113014.50108139837,113014.50108139837
38,1800,270,0,1.0,0.0,0.0,113442.09152150423,113442.09152150423
39,1800,270,0,0.9130434782608695,0.08695652173913043,0.0,93610.73276397909,93610.73276397909
40,1800,270,0,0.9130434782608695,0.08695652173913043,0.0,88485.80709360087,88485.80709360087
41,1800,270,0,1.0,0.0,0.0,89198.03910410707,89198.03910410707
42,1800,270,0,1.0,0.0,0.0,127628.28672489116,127628.28672489116
43,1800,270,0,0.9565217391304348,0.043478260869565216,0.0,123014.46453762858,123014.46453762858
44,1800,270,0,0.0,0.9565217391304348,0.0,130257.53087056939,130257.53087056939
45,1800,270,0,0.9565217391304348,0.043478260869565216,0.0,110604.3591230076,110604.3591230076
46,1800,270,0,0.9130434782608695,0.08695652173913043,0.0,110091.89804143604,110091.89804143604
47,1800,270,0,0.9565217391304348,0.043478260869565216,0.0,110536.82883294833,110536.82883294833
48,1800,270,0,1.0,0.0,0.0,117763.44181325636,117763.44181325636
49,1800,270,0,0.9565217391304348,0.043478260869565216,0.0,92784.06831736781,92784.06831736781
50,1800,270,0,1.0,0.0,0.0,85126.7227150193,85126.7227150193
51,1800,270,0,1.0,0.0,0.0,127397.77863856222,127397.77863856222
52,1800,270,1,1.0,0.0,0.5581395348837209,140411.16055040676,140411.16055040676
53,1800,270,1,1.0,0.0,0.92,96195.57429032167,96195.57429032167
54,1800,270,1,1.0,0.0,0.6764705882352942,92515.2190786088,92515.2190786088
55,1800,270,1,1.0,0.0,0.9583333333333334,128260.77168328209,128260.77168328209
56,1800,270,1,1.0,0.0,0.5714285714285714,133756.66315676854,133756.66315676854
57,1800,270,1,0.9565217391304348,0.0,0.9230769230769231,142189.14957217447,142189.14957217447
58,1800,270,1,0.9130434782608695,0.043478260869565216,0.7666666666666666,105291.90382672014,105291.90382672014
59,1800,270,1,1.0,0.0,0.9259259259259259,95264.14356777912,95264.14356777912
60,1800,270,2,0.9565217391304348,0.043478260869565216,0.8076923076923077,96353.45464893329,96353.45464893329
61,1800,270,2,0.9565217391304348,0.043478260869565216,0.9310344827586207,132961.1090994766,132961.1090994766
62,1800,270,2,1.0,0.0,0.92,110912.10933916757,110912.10933916757
63,1800,270,3,0.9565217391304348,0.043478260869565216,0.9545454545454546,119683.35882638645,119683.35882638645
64,1800,360,0,0.9565217391304348,0.043478260869565216,0.0,121869.23136103581,121869.23136103581
65,1800,360,0,1.0,0.0,0.0,121534.62689575194,121534.62689575194
66,1800,360,0,1.0,0.0,0.0,125185.1442405677,125185.1442405677
67,1800,360,0,1.0,0.0,0.0,131892.1035293393,131892.1035293393
68,1800,360,0,1.0,0.0,0.0,125131.3639918901,125131.3639918901
69,1800,360,0,0.9565217391304348,0.043478260869565216,0.0,112181.60480543585,112181.60480543585
70,1800,360,0,1.0,0.0,0.0,111744.07373400945,111744.07373400945
