,TX_AGGREGATION_TIMER_NOMINAL,MEASURE_INTERVAL_S,hops,pdr,plr,aggregation_efficiency,energy
210,1080,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
211,1080,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
212,1080,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
213,1080,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
214,1080,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
215,1080,1800,1,1.0,0.0,0.0,292538.88563050184
216,1080,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
217,1080,1800,1,1.0,0.0,0.0,306209.59152457654
218,1080,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
219,1080,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
220,1080,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
221,1080,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
222,1080,1800,2,1.0,0.0,0.0,296053.7854042756
223,1080,1800,3,1.0,0.0,0.0,292330.00632147695
224,1140,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
225,1140,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
226,1140,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
227,1140,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
228,1140,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
229,1140,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
230,1140,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
231,1140,1800,1,1.0,0.0,0.0,292538.88563050184
232,1140,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
233,1140,1800,1,1.0,0.0,0.0,306209.59152457654
234,1140,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
235,1140,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
236,1140,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
237,1140,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
238,1140,1800,2,1.0,0.0,0.0,296053.7854042756
239,1140,1800,3,1.0,0.0,0.0,292330.00632147695
240,1200,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
241,1200,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
242,1200,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
243,1200,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
244,1200,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
245,1200,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
246,1200,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
247,1200,1800,1,1.0,0.0,0.0,292538.88563050184
248,1200,1800,1,0.6105263157894737,0.3894736842105263,0.0,292525.33654188825
249,1200,1800,1,1.0,0.0,0.0,306209.59152457654
250,1200,1800,1,0.9473684210526315,0.05263157894736842,0.0,306248.0335330908
251,1200,1800,1,0.9894736842105263,0.010526315789473684,0.0,307602.24929811235
252,1200,1800,1,1.0,0.0,0.4973821989528796,360024.82628875115
253,1200,1800,1,1.0,0.0,0.4973821989528796,359074.34655172465
254,1200,1800,2,1.0,0.0,0.0,296053.7854042756
255,1200,1800,3,1.0,0.0,0.0,292330.00632147695
256,1260,1800,0,0.4421052631578947,0.37894736842105264,0.59375,303501.2653144755
257,1260,1800,0,1.0,0.0,0.4973821989528796,342467.3695133544
258,1260,1800,0,1.0,0.0,0.6041666666666667,333595.2526604209
259,1260,1800,0,0.8736842105263158,0.12631578947368421,0.4973821989528796,372669.2607980967
260,1260,1800,0,1.0,0.0,0.9947643979057592,374990.8327938093
261,1260,1800,0,1.0,0.0,0.9947643979057592,388303.14978443325
262,1260,1800,1,0.35789473684210527,0.5789473684210527,0.0,280453.38324592117
263,1260,1800,1,1.0,0.0,0.0,292538.88563050184
