,MEASURE_INTERVAL_S,TX_AGGREGATION_TIMER_NOMINAL,children,pdr,plr,aggregation_efficiency,energy,energy_per_byte,energy_tx_per_byte,latency
357,1800,1170,0,1.0,0.0,0.0,101369.56116515516,734.5620374286606,70.34632734615795,1172.6110914771689
358,1800,1170,0,1.0,0.0,0.0,101295.77508373756,734.0273556792578,70.34632734615795,1171.9741859256355
359,1800,1170,0,0.9565217391304348,0.0,0.0,83771.38346420856,607.0390106102069,70.34632734615795,1172.1683846867418
360,1800,1170,0,0.9565217391304348,0.0,0.0,80544.47827781753,583.6556396943299,70.34632734615795,1172.5848563529726
361,1800,1170,0,0.13636363636363635,0.8181818181818182,0.0,80374.34984323871,608.8965897215054,70.47922356006305,1172.1209450575807
362,1800,1170,0,1.0,0.0,0.0,112937.99704506826,896.3333098814941,70.62477655625679,1172.5252474930858
363,1800,1170,0,1.0,0.0,0.0,112963.68012094716,855.7854554617209,70.47922356006305,1172.262211726138
364,1800,1170,0,0.9545454545454546,0.0,0.0,112070.40560271249,849.0182242629734,70.47922356006305,1172.0857636269538
365,1800,1170,0,0.45454545454545453,0.22727272727272727,0.0,115664.06376210143,876.2429072886472,70.47922356006305,1172.329736702868
366,1800,1170,0,1.0,0.0,0.0,99692.04965448493,791.206743289563,70.62477655625679,1172.2531621133385
367,1800,1170,0,0.9545454545454546,0.045454545454545456,0.0,100898.64714728032,764.3836905096995,70.47922356007449,1172.3217928526574
368,1800,1170,0,0.9545454545454546,0.0,0.0,100763.00057205016,763.356064939774,70.47922356006305,1172.17878569381
369,1800,1170,0,1.0,0.0,0.0,107018.54116041872,810.7465239425661,70.47922356007449,1172.3313568566664
370,1800,1170,0,0.9545454545454546,0.0,0.0,83633.15959995931,633.5845424239342,70.47922356006305,1172.6557763485762
371,1800,1170,0,1.0,0.0,0.0,75044.43298868582,595.590738005443,70.62477655625679,1171.9798818502386
372,1800,1170,0,1.0,0.0,0.0,111870.6651284734,887.8624216545508,70.62477655625679,1172.4821425507398
373,1800,1170,1,1.0,0.0,0.9545454545454546,85738.95275109017,340.2339394884531,35.48951467810371,1159.7834153564763
374,1800,1170,1,0.14285714285714285,0.8571428571428571,0.9130434782608696,78657.26201054055,312.1319921053196,37.09059763620047,1160.2522106840925
375,1800,1170,1,1.0,0.0,0.9166666666666666,116619.93411172762,226.00762424753415,19.15956702512436,1160.1271106119966
376,1800,1170,1,0.9545454545454546,0.0,0.875,95198.70105684856,368.98721339863783,37.79599328745148,1159.7995485768606
377,1800,1170,1,0.9565217391304348,0.0,0.16000000000000003,86284.16184392545,495.885987608767,58.19623388970611,1160.4442369528279
378,1800,1170,2,1.0,0.0,0.92,121833.5825330645,147.1420078901745,12.586463202901673,1153.870468428766
379,1800,1170,2,0.9545454545454546,0.0,0.9166666666666666,88329.79236325016,223.0550312203287,24.804472426676146,1172.2758958954319
380,1800,1170,2,1.0,0.0,0.9130434782608696,116665.40117471268,303.81614889248095,24.517831098757227,1172.7088860939402
381,1800,1170,2,1.0,0.0,0.9130434782608696,106977.15869534938,278.586350769139,24.517831098757227,1172.3226557407124
382,1800,1170,2,1.0,0.0,0.9583333333333334,96912.92073591081,141.68555663144855,14.550040359305113,1172.8357688111282
383,1800,1170,3,0.9545454545454546,0.0,0.92,126609.61867745031,197.21124404587277,16.09561150281385,1567.7820335650213
384,1800,1260,0,1.0,0.0,0.0,107182.97142497519,850.6585033728189,70.62477655625679,1323.6107220676504
385,1800,1260,0,1.0,0.0,0.0,107081.34200867523,849.8519207037717,70.62477655625679,1323.8335598218973
386,1800,1260,0,1.0,0.0,0.0,112526.659637074,852.4746942202576,70.47922356006305,1323.727039163483
387,1800,1260,0,1.0,0.0,0.0,119470.83239418526,865.7306695230816,70.34632734615795,1323.4925815406987
388,1800,1260,0,1.0,0.0,0.0,113864.04237348364,862.6063816173003,70.47922356006305,1323.3237591800425
389,1800,1260,0,1.0,0.0,0.0,101935.12566916815,738.6603309360011,70.34632734615795,1323.4769399087763
390,1800,1260,0,1.0,0.0,0.0,101878.61899469099,738.2508622803695,70.34632734615795,1323.8123080286969
391,1800,1260,0,0.9565217391304348,0.0,0.0,84405.50843120262,611.6341190666856,70.34632734615795,1324.102586108529
392,1800,1260,0,0.9565217391304348,0.0,0.0,80765.76416937578,585.2591606476506,70.34632734615795,1323.5612234375512
393,1800,1260,0,0.9545454545454546,0.0,0.0,81473.93989104647,617.2268173564127,70.47922356006305,1323.5355246054642
394,1800,1260,0,1.0,0.0,0.0,113463.55080059351,900.5043714332818,70.62477655625679,1324.0854052118411
395,1800,1260,0,1.0,0.0,0.0,115684.79402449813,876.3999547310465,70.47922356006305,1323.6926114071684
396,1800,1260,0,0.9545454545454546,0.0,0.0,112575.6349791217,852.8457195388008,70.47922356006305,1323.3870367002419
