,MEASURE_INTERVAL_S,TX_AGGREGATION_TIMER_NOMINAL,hops,pdr,plr,aggregation_efficiency,energy,latency
335,1800,1080,1,0.9565217391304348,0.043478260869565216,0.0,126316.35881079859,126316.35881079859
336,1800,1080,1,1.0,0.0,0.9411764705882353,135465.54046086658,135465.54046086658
337,1800,1080,1,0.9130434782608695,0.08695652173913043,0.0,124330.70181520414,124330.70181520414
338,1800,1080,1,1.0,0.0,0.0,126990.3853522593,126990.3853522593
339,1800,1080,1,1.0,0.0,0.9411764705882353,118107.14009387296,118107.14009387296
340,1800,1080,1,1.0,0.0,0.0,88903.22466092212,88903.22466092212
341,1800,1080,2,0.9565217391304348,0.043478260869565216,0.9444444444444444,94580.27082128073,94580.27082128073
342,1800,1080,2,0.9130434782608695,0.08695652173913043,0.0,92575.5871845901,92575.5871845901
343,1800,1080,2,1.0,0.0,0.0,112915.15702574742,112915.15702574742
344,1800,1080,2,1.0,0.0,0.0,112696.07347456312,112696.07347456312
345,1800,1080,2,1.0,0.0,0.0,113425.44305718674,113425.44305718674
346,1800,1080,2,1.0,0.0,0.9047619047619048,105510.5772751631,105510.5772751631
347,1800,1080,2,1.0,0.0,0.0,119717.8842346601,119717.8842346601
348,1800,1080,2,1.0,0.0,0.0,97047.13645233936,97047.13645233936
349,1800,1080,3,0.9130434782608695,0.08695652173913043,0.0,93052.34531779599,93052.34531779599
350,1800,1080,3,0.9565217391304348,0.043478260869565216,0.0,92669.21136418296,92669.21136418296
351,1800,1080,3,1.0,0.0,0.0,97096.48879003558,97096.48879003558
352,1800,1170,0,1.0,0.0,0.0,121445.93488516951,121445.93488516951
353,1800,1170,0,1.0,0.0,0.0,121110.57390752512,121110.57390752512
354,1800,1170,0,1.0,0.0,0.0,125158.98026053357,125158.98026053357
355,1800,1170,0,1.0,0.0,0.9473684210526316,132874.76877591154,132874.76877591154
356,1800,1170,0,1.0,0.0,0.0,130917.38639234209,130917.38639234209
357,1800,1170,0,1.0,0.0,0.0,124893.03703812041,124893.03703812041
358,1800,1170,0,1.0,0.0,0.0,114094.9268434126,114094.9268434126
359,1800,1170,0,1.0,0.0,0.0,114459.72378447812,114459.72378447812
360,1800,1170,0,1.0,0.0,0.9473684210526316,97903.30414110835,97903.30414110835
361,1800,1170,0,1.0,0.0,0.0,126422.52984268946,126422.52984268946
362,1800,1170,0,1.0,0.0,0.9,129876.02519184825,129876.02519184825
363,1800,1170,0,1.0,0.0,0.8888888888888888,128580.54109543032,128580.54109543032
364,1800,1170,0,1.0,0.0,0.9444444444444444,107335.22304227784,107335.22304227784
365,1800,1170,0,1.0,0.0,0.0,125747.52768233053,125747.52768233053
366,1800,1170,1,1.0,0.0,0.8823529411764706,97835.84048054936,97835.84048054936
367,1800,1170,1,1.0,0.0,0.0,126615.57318912662,126615.57318912662
368,1800,1170,1,1.0,0.0,0.8888888888888888,135885.53927596612,135885.53927596612
369,1800,1170,1,0.8695652173913043,0.13043478260869565,0.0,124296.23676177357,124296.23676177357
370,1800,1170,1,1.0,0.0,0.8888888888888888,125549.83647354014,125549.83647354014
371,1800,1170,1,1.0,0.0,0.0,119475.5038442164,119475.5038442164
372,1800,1170,1,1.0,0.0,0.85,94587.90831255095,94587.90831255095
373,1800,1170,1,1.0,0.0,0.0,89006.04537790877,89006.04537790877
374,1800,1170,2,1.0,0.0,0.0,96737.1308923837,96737.1308923837
375,1800,1170,2,1.0,0.0,0.0,93214.59852499964,93214.59852499964
376,1800,1170,2,0.9130434782608695,0.043478260869565216,0.9473684210526316,91590.74002072716,91590.74002072716
377,1800,1170,2,1.0,0.0,0.0,113502.19053361227,113502.19053361227
378,1800,1170,2,0.8695652173913043,0.13043478260869565,0.0,113911.88697344498,113911.88697344498
379,1800,1170,2,1.0,0.0,0.0,114261.98495822497,114261.98495822497
380,1800,1170,2,1.0,0.0,0.9047619047619048,106390.39734954991,106390.39734954991
381,1800,1170,2,1.0,0.0,0.0,119781.68175312216,119781.68175312216
382,1800,1170,3,0.9130434782608695,0.08695652173913043,0.0,94232.41209715609,94232.41209715609
383,1800,1170,3,1.0,0.0,0.0,98206.71451334565,98206.71451334565
384,1800,1260,0,1.0,0.0,0.0,121915.90698253112,121915.90698253112
385,1800,1260,0,1.0,0.0,0.0,121889.0599730505,121889.0599730505
386,1800,1260,0,1.0,0.0,0.0,124919.17263335308,124919.17263335308
387,1800,1260,0,1.0,0.0,0.0,133509.19237321155,133509.19237321155
388,1800,1260,0,1.0,0.0,0.0,130805.68600707754,130805.68600707754
389,1800,1260,0,1.0,0.0,0.0,126196.1918029108,126196.1918029108
390,1800,1260,0,1.0,0.0,0.0,116117.93667636024,116117.93667636024
391,1800,1260,0,1.0,0.0,0.0,115848.4833006679,115848.4833006679
392,1800,1260,0,1.0,0.0,0.9047619047619048,99899.77672456481,99899.77672456481
393,1800,1260,0,1.0,0.0,0.0,127792.04927694294,127792.04927694294
394,1800,1260,0,1.0,0.0,0.9473684210526316,128178.18817752955,128178.18817752955
395,1800,1260,0,1.0,0.0,0.9411764705882353,126981.82720169477,126981.82720169477
396,1800,1260,0,1.0,0.0,0.9,109461.57807342728,109461.57807342728
397,1800,1260,0,1.0,0.0,0.0,127392.74939837567,127392.74939837567
398,1800,1260,1,1.0,0.0,0.8823529411764706,99280.49470360207,99280.49470360207
399,1800,1260,1,1.0,0.0,0.0,127258.13583751862,127258.13583751862
400,1800,1260,1,1.0,0.0,0.8823529411764706,135372.92902257008,135372.92902257008
401,1800,1260,1,1.0,0.0,0.0,124123.62909312452,124123.62909312452
402,1800,1260,1,1.0,0.0,0.0,128287.76483233891,128287.76483233891
403,1800,1260,1,1.0,0.0,0.9375,117340.2912093625,117340.2912093625
404,1800,1260,1,1.0,0.0,0.9,95362.68704378353,95362.68704378353
405,1800,1260,1,1.0,0.0,0.0,89906.01222559693,89906.01222559693
406,1800,1260,2,1.0,0.0,0.0,97120.89281621398,97120.89281621398
407,1800,1260,2,1.0,0.0,0.0,93998.26573374975,93998.26573374975
408,1800,1260,2,1.0,0.0,0.9473684210526316,92734.57720188613,92734.57720188613
409,1800,1260,2,1.0,0.0,0.0,113979.53167966464,113979.53167966464
410,1800,1260,2,1.0,0.0,0.0,114599.9270591216,114599.9270591216
411,1800,1260,2,1.0,0.0,0.0,114490.4673375917,114490.4673375917
412,1800,1260,2,1.0,0.0,0.9,106435.10861634406,106435.10861634406
413,1800,1260,2,1.0,0.0,0.0,120568.37431791904,120568.37431791904
414,1800,1260,3,1.0,0.0,0.0,94780.47611821044,94780.47611821044
415,1800,1260,3,1.0,0.0,0.0,98376.32554136043,98376.32554136043
416,1800,1350,0,1.0,0.0,0.0,121701.21083982536,121701.21083982536
417,1800,1350,0,1.0,0.0,0.0,122300.63130467346,122300.63130467346
418,1800,1350,0,1.0,0.0,0.0,126175.46800434703,126175.46800434703
419,1800,1350,0,1.0,0.0,0.9411764705882353,133543.90549194155,133543.90549194155
420,1800,1350,0,1.0,0.0,0.0,131744.8483948663,131744.8483948663
421,1800,1350,0,1.0,0.0,0.0,125466.68670776694,125466.68670776694
422,1800,1350,0,1.0,0.0,0.0,115090.3854215625,115090.3854215625
423,1800,1350,0,1.0,0.0,0.0,115179.75896916293,115179.75896916293
424,1800,1350,0,1.0,0.0,0.9473684210526316,98928.68562933235,98928.68562933235
425,1800,1350,0,1.0,0.0,0.0,129451.34761102636,129451.34761102636
426,1800,1350,0,1.0,0.0,0.6086956521739131,130583.32708626463,130583.32708626463
427,1800,1350,0,1.0,0.0,0.9375,129047.4532913847,129047.4532913847
428,1800,1350,0,0.9130434782608695,0.0,0.9473684210526316,108818.01764509252,108818.01764509252
429,1800,1350,0,1.0,0.0,0.0,129426.68027100869,129426.68027100869
430,1800,1350,1,0.8695652173913043,0.043478260869565216,0.875,99233.8917253171,99233.8917253171
431,1800,1350,1,1.0,0.0,0.0,126458.94139924133,126458.94139924133
432,1800,1350,1,1.0,0.0,0.9,135254.98498758115,135254.98498758115
433,1800,1350,1,1.0,0.0,0.0,124121.07103146844,124121.07103146844
434,1800,1350,1,1.0,0.0,0.0,127243.076096625,127243.076096625
435,1800,1350,1,1.0,0.0,0.9333333333333333,118874.1565405235,118874.1565405235
436,1800,1350,1,0.9130434782608695,0.0,0.8823529411764706,93976.39657246578,93976.39657246578
437,1800,1350,1,1.0,0.0,0.0,90359.54258321664,90359.54258321664
438,1800,1350,2,0.8260869565217391,0.08695652173913043,0.0,97236.20068041075,97236.20068041075
439,1800,1350,2,0.8260869565217391,0.08695652173913043,0.0,94897.82199335842,94897.82199335842
440,1800,1350,2,0.9130434782608695,0.0,0.9411764705882353,91787.01586670877,91787.01586670877
441,1800,1350,2,1.0,0.0,0.0,115138.86569401993,115138.86569401993
442,1800,1350,2,1.0,0.0,0.0,115454.12875384574,115454.12875384574
443,1800,1350,2,1.0,0.0,0.0,115424.99616107477,115424.99616107477
444,1800,1350,2,1.0,0.0,0.0,108281.73256967367,108281.73256967367
445,1800,1350,2,0.9130434782608695,0.0,0.9444444444444444,119200.68709600142,119200.68709600142
446,1800,1350,3,0.9130434782608695,0.0,0.0,95378.08177931621,95378.08177931621
447,1800,1350,3,0.9130434782608695,0.0,0.0,98796.29264734098,98796.29264734098
448,1800,1440,0,1.0,0.0,0.0,121967.18728267161,121967.18728267161
449,1800,1440,0,1.0,0.0,0.0,122553.50342119638,122553.50342119638
450,1800,1440,0,1.0,0.0,0.0,126762.9225656371,126762.9225656371
451,1800,1440,0,1.0,0.0,0.9411764705882353,133090.5066014885,133090.5066014885
452,1800,1440,0,1.0,0.0,0.0,132100.20601930632,132100.20601930632
453,1800,1440,0,1.0,0.0,0.0,125323.4876057646,125323.4876057646
454,1800,1440,0,1.0,0.0,0.0,115360.50970927859,115360.50970927859
455,1800,1440,0,1.0,0.0,0.0,115427.34496101402,115427.34496101402
456,1800,1440,0,1.0,0.0,0.9444444444444444,99204.50874619583,99204.50874619583
457,1800,1440,0,1.0,0.0,0.0,128122.25046814945,128122.25046814945
458,1800,1440,0,1.0,0.0,0.7,129339.17143385122,129339.17143385122
459,1800,1440,0,1.0,0.0,0.9375,128623.45959394482,128623.45959394482
460,1800,1440,0,1.0,0.0,0.9444444444444444,108476.74229238801,108476.74229238801
461,1800,1440,0,1.0,0.0,0.0,127876.31673814896,127876.31673814896
462,1800,1440,1,1.0,0.0,0.8823529411764706,98951.23534987473,98951.23534987473
463,1800,1440,1,1.0,0.0,0.0,127436.35894507385,127436.35894507385
464,1800,1440,1,0.9565217391304348,0.043478260869565216,0.9,136578.03994512704,136578.03994512704
465,1800,1440,1,1.0,0.0,0.0,125242.53494272566,125242.53494272566
466,1800,1440,1,0.6956521739130435,0.21739130434782608,0.0,128778.56484576402,128778.56484576402
467,1800,1440,1,1.0,0.0,0.9333333333333333,118769.25747470725,118769.25747470725
468,1800,1440,1,1.0,0.0,0.8666666666666667,95319.51517841645,95319.51517841645
469,1800,1440,1,1.0,0.0,0.0,91114.6197141803,91114.6197141803
470,1800,1440,2,1.0,0.0,0.9444444444444444,96712.81978201792,96712.81978201792
471,1800,1440,2,1.0,0.0,0.0,94645.31030148777,94645.31030148777
472,1800,1440,2,1.0,0.0,0.0,93968.61615243895,93968.61615243895
473,1800,1440,2,1.0,0.0,0.0,115416.96390260667,115416.96390260667
474,1800,1440,2,1.0,0.0,0.0,116151.68371127563,116151.68371127563
475,1800,1440,2,1.0,0.0,0.0,115653.94976541276,115653.94976541276
476,1800,1440,2,0.9565217391304348,0.043478260869565216,0.8947368421052632,106708.45700556286,106708.45700556286
477,1800,1440,2,1.0,0.0,0.0,121116.36219212739,121116.36219212739
478,1800,1440,3,1.0,0.0,0.0,96057.62628439892,96057.62628439892
479,1800,1440,3,0.9130434782608695,0.08695652173913043,0.0,99641.46403367048,99641.46403367048
480,1800,1530,0,1.0,0.0,0.0,122673.16565393216,122673.16565393216
481,1800,1530,0,1.0,0.0,0.0,123043.20545060722,123043.20545060722
482,1800,1530,0,1.0,0.0,0.0,125962.31999766725,125962.31999766725
483,1800,1530,0,1.0,0.0,0.9333333333333333,132065.30484673276,132065.30484673276
484,1800,1530,0,1.0,0.0,0.0,131572.6732873208,131572.6732873208
485,1800,1530,0,1.0,0.0,0.0,126506.29076966296,126506.29076966296
486,1800,1530,0,1.0,0.0,0.0,116458.01663129876,116458.01663129876
487,1800,1530,0,1.0,0.0,0.0,115926.82723870901,115926.82723870901
488,1800,1530,0,1.0,0.0,0.9411764705882353,100229.85672778929,100229.85672778929
489,1800,1530,0,1.0,0.0,0.0,127472.86996152015,127472.86996152015
490,1800,1530,0,1.0,0.0,0.65,128739.40219792484,128739.40219792484
491,1800,1530,0,1.0,0.0,0.9411764705882353,128027.611964339,128027.611964339
492,1800,1530,0,1.0,0.0,0.7142857142857143,110660.33402784655,110660.33402784655
493,1800,1530,0,1.0,0.0,0.0,126989.70084613383,126989.70084613383
494,1800,1530,1,1.0,0.0,0.875,98950.01585328805,98950.01585328805
495,1800,1530,1,1.0,0.0,0.8888888888888888,124002.37749830347,124002.37749830347
496,1800,1530,1,1.0,0.0,0.9333333333333333,134728.45596118976,134728.45596118976
497,1800,1530,1,1.0,0.0,0.0,123483.35585793116,123483.35585793116
498,1800,1530,1,0.6521739130434783,0.21739130434782608,0.0,125945.21256859174,125945.21256859174
499,1800,1530,1,1.0,0.0,0.9285714285714286,117247.00715804895,117247.00715804895
500,1800,1530,1,1.0,0.0,0.0,91616.03589172784,91616.03589172784
501,1800,1530,2,1.0,0.0,0.9285714285714286,95998.53041624778,95998.53041624778
502,1800,1530,2,1.0,0.0,0.0,94301.00103328597,94301.00103328597
503,1800,1530,2,1.0,0.0,0.0,114125.04921611196,114125.04921611196
504,1800,1530,2,1.0,0.0,0.0,115927.75199746124,115927.75199746124
505,1800,1530,2,1.0,0.0,0.0,115370.9331439338,115370.9331439338
506,1800,1530,2,1.0,0.0,0.0,108275.04704632319,108275.04704632319
507,1800,1530,2,1.0,0.0,0.9411764705882353,118432.93712667048,118432.93712667048
508,1800,1530,2,1.0,0.0,0.0,97989.92043761461,97989.92043761461
509,1800,1530,3,1.0,0.0,0.0,95782.64822793068,95782.64822793068
510,1800,1530,3,1.0,0.0,0.0,95351.06744019817,95351.06744019817
511,1800,1530,3,1.0,0.0,0.0,99857.50763892205,99857.50763892205
512,1800,1620,0,1.0,0.0,0.0,124023.28617598437,124023.28617598437
513,1800,1620,0,1.0,0.0,0.0,124030.8380672658,124030.8380672658
514,1800,1620,0,1.0,0.0,0.0,127418.52331800047,127418.52331800047
515,1800,1620,0,1.0,0.0,0.9523809523809523,134440.60745971426,134440.60745971426
516,1800,1620,0,1.0,0.0,0.0,132393.713317208,132393.713317208
517,1800,1620,0,1.0,0.0,0.0,126442.48735184231,126442.48735184231
518,1800,1620,0,1.0,0.0,0.0,117187.16056534485,117187.16056534485
519,1800,1620,0,1.0,0.0,0.0,117489.97705124055,117489.97705124055
520,1800,1620,0,1.0,0.0,0.9411764705882353,100028.44686176842,100028.44686176842
521,1800,1620,0,1.0,0.0,0.0,129247.18218641233,129247.18218641233
522,1800,1620,0,0.8695652173913043,0.043478260869565216,0.7647058823529411,131425.16083179184,131425.16083179184
523,1800,1620,0,0.9565217391304348,0.043478260869565216,0.9285714285714286,130402.95314293966,130402.95314293966
524,1800,1620,0,1.0,0.0,0.8888888888888888,110130.2015929958,110130.2015929958
525,1800,1620,0,1.0,0.0,0.0,128979.08927338927,128979.08927338927
526,1800,1620,1,1.0,0.0,0.8666666666666667,100595.10294889384,100595.10294889384
527,1800,1620,1,0.9565217391304348,0.043478260869565216,0.0,128316.02073752045,128316.02073752045
528,1800,1620,1,1.0,0.0,0.8666666666666667,132987.794222339,132987.794222339
529,1800,1620,1,0.9565217391304348,0.043478260869565216,0.0,124413.57837249075,124413.57837249075
530,1800,1620,1,0.9130434782608695,0.0,0.0,127190.11508234745,127190.11508234745
531,1800,1620,1,0.9130434782608695,0.043478260869565216,0.9285714285714286,117363.94731567732,117363.94731567732
532,1800,1620,1,1.0,0.0,0.8888888888888888,96207.61881654226,96207.61881654226
533,1800,1620,1,1.0,0.0,0.0,91756.94211561538,91756.94211561538
534,1800,1620,2,1.0,0.0,0.0,99393.79524638067,99393.79524638067
535,1800,1620,2,1.0,0.0,0.0,96683.63150992012,96683.63150992012
536,1800,1620,2,1.0,0.0,0.9411764705882353,94021.37835191026,94021.37835191026
537,1800,1620,2,0.9130434782608695,0.08695652173913043,0.0,115121.07895873178,115121.07895873178
538,1800,1620,2,0.9130434782608695,0.08695652173913043,0.0,115725.81926181623,115725.81926181623
539,1800,1620,2,0.6086956521739131,0.391304347826087,0.0,115424.6718345754,115424.6718345754
540,1800,1620,2,0.9130434782608695,0.043478260869565216,0.8571428571428572,106183.82562405965,106183.82562405965
541,1800,1620,2,1.0,0.0,0.0,121288.43245377816,121288.43245377816
542,1800,1620,3,1.0,0.0,0.0,97020.15530895692,97020.15530895692
543,1800,1620,3,0.9130434782608695,0.08695652173913043,0.0,100266.75624587049,100266.75624587049
544,1800,1710,0,1.0,0.0,0.0,123519.00954053023,123519.00954053023
545,1800,1710,0,1.0,0.0,0.0,123688.44051750877,123688.44051750877
546,1800,1710,0,1.0,0.0,0.0,127946.55682402736,127946.55682402736
547,1800,1710,0,1.0,0.0,0.9444444444444444,133456.85949550936,133456.85949550936
548,1800,1710,0,1.0,0.0,0.0,131162.8435627401,131162.8435627401
549,1800,1710,0,1.0,0.0,0.0,126220.48370266586,126220.48370266586
550,1800,1710,0,1.0,0.0,0.0,117108.06427199297,117108.06427199297
551,1800,1710,0,1.0,0.0,0.0,117266.97852795951,117266.97852795951
552,1800,1710,0,1.0,0.0,0.9333333333333333,99766.39369471035,99766.39369471035
553,1800,1710,0,1.0,0.0,0.0,128465.39867251515,128465.39867251515
554,1800,1710,0,1.0,0.0,0.8571428571428572,129064.4965925168,129064.4965925168
555,1800,1710,0,1.0,0.0,0.8666666666666667,130076.69341583378,130076.69341583378
556,1800,1710,0,1.0,0.0,0.9375,108531.0947608672,108531.0947608672
557,1800,1710,0,1.0,0.0,0.0,128093.0774971114,128093.0774971114
558,1800,1710,1,1.0,0.0,0.875,99432.94736351314,99432.94736351314
559,1800,1710,1,1.0,0.0,0.0,127475.91671377217,127475.91671377217
560,1800,1710,1,1.0,0.0,0.7857142857142857,134376.79810774841,134376.79810774841
561,1800,1710,1,1.0,0.0,0.0,125385.22756255521,125385.22756255521
562,1800,1710,1,0.9130434782608695,0.043478260869565216,0.8571428571428572,125656.74553301316,125656.74553301316
563,1800,1710,1,0.9565217391304348,0.043478260869565216,0.0,119768.42181696744,119768.42181696744
564,1800,1710,1,1.0,0.0,0.8571428571428572,96058.97689255278,96058.97689255278
565,1800,1710,1,1.0,0.0,0.0,92465.70984697987,92465.70984697987
566,1800,1710,2,1.0,0.0,0.9285714285714286,97130.01746727503,97130.01746727503
567,1800,1710,2,1.0,0.0,0.0,96086.41372153122,96086.41372153122
568,1800,1710,2,1.0,0.0,0.0,95313.20173943024,95313.20173943024
569,1800,1710,2,0.9130434782608695,0.08695652173913043,0.0,115486.57638558201,115486.57638558201
570,1800,1710,2,0.9130434782608695,0.08695652173913043,0.0,116063.96431332694,116063.96431332694
571,1800,1710,2,0.8695652173913043,0.13043478260869565,0.0,116174.26388738588,116174.26388738588
572,1800,1710,2,0.9130434782608695,0.043478260869565216,0.8571428571428572,107967.20091494148,107967.20091494148
573,1800,1710,2,1.0,0.0,0.0,121058.04100790554,121058.04100790554
574,1800,1710,3,1.0,0.0,0.0,97557.4504453146,97557.4504453146
575,1800,1710,3,0.9130434782608695,0.08695652173913043,0.0,100755.4229390537,100755.4229390537
