,TX_AGGREGATION_TIMER_RANDOM,MEASURE_INTERVAL_S,children,pdr,plr,aggregation_efficiency,energy,energy_per_byte,energy_tx_per_byte,latency
810,76,1800,0,0.5909090909090909,0.36363636363636365,0.0,91162.9762170467,690.6286077048992,70.47922356006305,902.3890838188563
811,76,1800,0,0.9565217391304348,0.0,0.0,94438.78368031475,684.3390121761938,70.34632734615795,902.4583276621961
812,76,1800,0,0.5909090909090909,0.36363636363636365,0.0,74982.22580671117,568.0471652023573,70.47922356006305,902.2772818392878
813,76,1800,0,1.0,0.0,0.0,71877.67444008496,570.457733651468,70.62477655625679,902.5630503436805
814,76,1800,0,0.9565217391304348,0.0,0.0,72879.37905573592,528.111442432869,70.34632734615795,902.0492287309607
815,76,1800,0,1.0,0.0,0.0,68004.79709679131,539.7206118792961,70.62477655625679,902.539117439017
816,76,1800,0,1.0,0.0,0.0,68359.52260970665,542.5358937278305,70.62477655625679,902.534995200629
817,76,1800,0,1.0,0.0,0.0,56232.177237231146,446.28712093040593,70.62477655625679,902.2599726144545
818,76,1800,0,0.9545454545454546,0.0,0.0,50296.12905026225,381.03128068380494,70.47922356006305,902.4835819123036
819,76,1800,0,1.0,0.0,0.0,49352.84898411073,391.68927765167246,70.62477655625679,902.376606674341
820,76,1800,0,0.8636363636363636,0.09090909090909091,0.0,47253.02634302469,357.97747229564163,70.47922356006305,902.7324294368882
821,76,1800,0,1.0,0.0,0.0,89227.9654768534,675.9694354307076,70.47922356007449,902.4805159189709
822,76,1800,1,0.9130434782608695,0.08695652173913043,0.875,57491.594408942794,217.77119094296512,36.94101904000782,908.5321789094028
823,76,1800,1,1.0,0.0,0.9166666666666666,85777.73748017968,324.9156722734079,36.9450446400091,909.0417924900921
824,76,1800,1,1.0,0.0,0.92,65996.11850907252,86.60907940823165,13.647340689772989,648.0271620037493
825,76,1800,2,1.0,0.0,0.9705882352941176,96613.65315330139,68.81314327158219,10.195360575047115,903.9431099715684
826,76,1800,2,0.9545454545454546,0.0,0.92,59032.86175865798,91.95149806644545,16.097266889727617,59.92833065974719
827,76,1800,2,0.9545454545454546,0.0,0.875,53777.58090220631,140.0457835994956,25.56577419000931,902.4504479732077
828,76,1800,2,0.9565217391304348,0.0,0.9166666666666666,89951.60339415814,116.2165418529175,12.919963480318927,64.42652085484588
829,76,1800,3,1.0,0.0,0.9411764705882353,93997.75973717973,182.16620104104598,26.937617192571565,844.8701670157611
830,76,1800,3,1.0,0.0,0.9696969696969697,91289.35438992322,178.99873409788867,26.46340699201357,902.3476328197057
831,76,1800,3,0.9565217391304348,0.0,0.875,76553.0540839812,148.3586319457,19.15956702512363,484.84817395797927
832,79,1800,0,1.0,0.0,0.0,82670.07909197421,599.0585441447407,70.346327346147,909.986201602507
833,79,1800,0,1.0,0.0,0.0,81621.08481518035,618.3415516301542,70.47922356007449,910.1319610777459
834,79,1800,0,1.0,0.0,0.0,86285.56082913549,625.2576871676484,70.346327346147,910.2055565496403
835,79,1800,0,1.0,0.0,0.0,88353.90072353717,669.3477327540695,70.47922356006305,910.0027320486861
836,79,1800,0,1.0,0.0,0.0,84607.52092208627,640.9660675915627,70.47922356006305,910.1317432811647
837,79,1800,0,1.0,0.0,0.0,62628.063317021566,474.45502512895126,70.47922356006305,910.5577174964474
838,79,1800,0,1.0,0.0,0.0,73239.82601624628,554.8471667897446,70.47922356007449,909.9873755297522
839,79,1800,0,0.9090909090909091,0.09090909090909091,0.0,52967.74877946441,401.2708240868516,70.47922356006305,910.5569566567538
840,79,1800,0,0.9545454545454546,0.045454545454545456,0.0,45964.397700154506,348.2151340920796,70.47922356007449,909.9853314494248
841,79,1800,0,1.0,0.0,0.0,45491.77308582768,344.6346445896036,70.47922356006305,910.0490945900783
842,79,1800,0,1.0,0.0,0.0,91981.9882973202,696.8332446766682,70.47922356006305,909.8606056665303
843,79,1800,0,1.0,0.0,0.0,93548.58257756215,708.7013831633496,70.47922356006305,910.3746496406711
844,79,1800,0,1.0,0.0,0.0,74842.37661957227,566.9877016634263,70.47922356007449,910.0036851391123
845,79,1800,0,1.0,0.0,0.0,72350.35172986695,548.1087252262647,70.47922356006305,909.9566907633562
846,79,1800,0,1.0,0.0,0.0,73672.35733166688,558.1239191792945,70.47922356006305,910.2119445547651
847,79,1800,0,1.0,0.0,0.0,69554.43271306776,526.9275205535436,70.47922356007449,909.8758994399614
848,79,1800,0,0.9565217391304348,0.0,0.0,70014.0467770192,507.3481650508638,70.346327346147,910.0940150922834
849,79,1800,0,1.0,0.0,0.0,56509.379069260154,428.1013565853042,70.47922356007449,910.2937858968435
850,79,1800,0,1.0,0.0,0.0,49135.007233200566,372.2349032818225,70.47922356006305,910.4756037876723
851,79,1800,0,1.0,0.0,0.0,45826.09771405066,347.1674069246262,70.47922356006305,909.861201027561
852,79,1800,0,1.0,0.0,0.0,90543.49508603939,685.9355688336317,70.47922356006305,910.0042352426608
853,79,1800,1,1.0,0.0,0.9565217391304348,58355.62868822729,221.044048061467,35.416738180007656,935.2629661729252
854,79,1800,1,1.0,0.0,0.9565217391304348,49509.01575758889,187.53415059692762,35.416738180007656,902.4309755122886
855,79,1800,1,1.0,0.0,0.9565217391304348,87164.38339694451,330.1681189278201,35.416738180007656,902.1665115749429
856,79,1800,1,1.0,0.0,0.9166666666666666,51313.54894606796,129.57966905572718,24.804472426676146,901.9590714999031
857,79,1800,2,1.0,0.0,0.9714285714285714,97609.76511154241,73.61219088351615,11.072917138465474,947.4322783400398
858,79,1800,2,0.9090909090909091,0.09090909090909091,0.9583333333333334,57550.00579269224,145.32829745629354,24.804472426674234,692.6774342739291
859,79,1800,2,1.0,0.0,0.9583333333333334,91000.51410535768,137.8795668262995,15.059809856008133,137.939651112285
860,79,1800,2,1.0,0.0,0.9166666666666666,76665.77751353757,193.600448266509,24.804472426675666,715.0446923990967
861,79,1800,2,1.0,0.0,0.8846153846153846,68272.04318652082,75.85782576280091,12.057370441600924,121.5231621055882
862,79,1800,3,1.0,0.0,0.9705882352941176,93491.45297833109,177.06714579229373,26.3354626200063,879.9142802945098
863,79,1800,3,1.0,0.0,0.9428571428571428,93377.96780906685,174.8651082566795,26.797115968551505,42.72147165307342
864,82,1800,0,1.0,0.0,0.0,83207.57092126009,630.3603857671219,70.47922356006305,856.5255952555162
865,82,1800,0,1.0,0.0,0.0,83575.7460702971,605.6213483354862,70.346327346147,902.5064646254805
866,82,1800,0,1.0,0.0,0.0,86638.52609293617,656.3524704010316,70.47922356006305,902.7864755494174
867,82,1800,0,1.0,0.0,0.0,91447.10255310788,662.6601634283179,70.346327346147,902.0324067347392
868,82,1800,0,1.0,0.0,0.0,86108.6571636014,652.3383118454651,70.47922356006305,902.3396033313475
869,82,1800,0,1.0,0.0,0.0,64479.05175704342,467.23950548582184,70.346327346147,902.3350533455105
870,82,1800,0,1.0,0.0,0.0,74721.28219213287,566.0703196373703,70.47922356006305,902.5868109312232
871,82,1800,0,0.9090909090909091,0.09090909090909091,0.0,54123.5583359649,410.0269570906432,70.47922356006305,902.6028785705166
872,82,1800,0,1.0,0.0,0.0,47844.3178590165,362.4569534773977,70.47922356007449,902.0039044865007
873,82,1800,0,0.9545454545454546,0.0,0.0,46885.00748651216,355.18945065539515,70.47922356006305,902.457035884996
874,82,1800,0,1.0,0.0,0.0,91567.95215064229,693.6966072018355,70.47922356006305,902.0695471909567
875,82,1800,0,1.0,0.0,0.0,72820.46656868316,551.6702012779027,70.47922356007449,902.1427591057109
876,82,1800,0,1.0,0.0,0.0,71463.93653319812,541.3934585848343,70.47922356006305,902.4983304362977
877,82,1800,0,0.9545454545454546,0.0,0.0,73231.6430130881,554.7851743415765,70.47922356006305,902.154107866907
878,82,1800,0,1.0,0.0,0.0,69090.07811021853,523.4096826531706,70.47922356007449,902.1270468420989
879,82,1800,0,1.0,0.0,0.0,69114.7757464065,523.596785957625,70.47922356007449,902.1026995465436
880,82,1800,0,0.9565217391304348,0.0,0.0,58913.776189979646,426.9114216665192,70.346327346147,901.9840198922429
881,82,1800,0,0.9545454545454546,0.0,0.0,51855.295868710265,392.84315052053233,70.47922356006305,902.2706604618434
882,82,1800,0,0.9565217391304348,0.0,0.0,48395.71803648534,350.6936089600387,70.346327346147,902.1406277176502
883,82,1800,0,1.0,0.0,0.0,88087.81215764825,699.1096202987957,70.62477655625679,902.1935514259458
884,82,1800,1,1.0,0.0,0.9565217391304348,60495.81123695848,229.15080013999423,35.41673818001051,936.44312798599
885,82,1800,1,0.9565217391304348,0.0,0.875,52015.96703332271,197.0301781565254,36.94101904000782,902.3569885556799
886,82,1800,1,1.0,0.0,0.9130434782608696,85708.13507937058,332.20207395104876,36.23214481675233,901.9568430345898
887,82,1800,1,1.0,0.0,0.9166666666666666,91425.74054452675,346.3096232747225,36.9450446400091,902.5226362824906
888,82,1800,1,1.0,0.0,0.9565217391304348,90742.91176385517,343.72315062066355,35.41673818001051,902.6777014008076
889,82,1800,2,1.0,0.0,0.9428571428571428,96409.17654801322,146.07450992123213,21.76825588000856,913.7545541943173
890,82,1800,2,0.9047619047619048,0.09523809523809523,0.9705882352941176,62781.98536520827,160.97944965438018,35.47158833478515,387.1701513101816
891,82,1800,2,0.9545454545454546,0.0,0.9166666666666666,90358.7287899163,231.6890481792726,25.17790463016281,41.544331520485684
892,82,1800,2,0.9565217391304348,0.0,0.9142857142857143,81087.81233619958,204.76720286919087,35.95301100001666,902.2961816279567
893,82,1800,2,1.0,0.0,0.9705882352941176,57730.39994740615,74.58708003540846,18.106703331484983,839.3386448684832
894,82,1800,2,1.0,0.0,0.9714285714285714,73865.50312374569,58.070364090995035,11.516257749060383,902.0910334577493
895,82,1800,3,1.0,0.0,0.9705882352941176,91371.6615090495,117.1431557808327,17.971508530469777,894.3076361210424
896,85,1800,0,1.0,0.0,0.0,80194.28349558644,581.1179963448293,70.346327346147,958.5709222968235
897,85,1800,0,1.0,0.0,0.0,79127.47756255166,627.995853671045,70.62477655625679,958.4456220433558
898,85,1800,0,1.0,0.0,0.0,83754.1770212182,634.5013410698349,70.47922356006305,958.689593217764
899,85,1800,0,1.0,0.0,0.0,89622.13511473301,649.4357617009639,70.346327346147,958.8202233923912
900,85,1800,0,1.0,0.0,0.0,84788.50540009723,614.4094594209944,70.346327346147,958.7062093715886
901,85,1800,0,1.0,0.0,0.0,63465.33445637869,503.6931306061801,70.62477655625679,958.7902088571827
902,85,1800,0,1.0,0.0,0.0,74008.19154747711,536.2912430976602,70.346327346147,958.454481478866
903,85,1800,0,0.9545454545454546,0.0,0.0,53468.48158784396,405.06425445336333,70.47922356006305,958.5016740355277
904,85,1800,0,0.9545454545454546,0.0,0.0,47007.121211586025,356.11455463322744,70.47922356006305,958.4232146823706
905,85,1800,0,0.9545454545454546,0.0,0.0,46766.61693360025,354.2925525272746,70.47922356006305,959.0362029849421
906,85,1800,0,0.9545454545454546,0.0,0.0,90893.50754804179,688.587178394256,70.47922356006305,959.2104109972352
907,85,1800,0,0.9090909090909091,0.0,0.0,92471.893991299,700.5446514492348,70.47922356006305,958.7341968943801
908,85,1800,0,0.9565217391304348,0.0,0.0,87553.15198791742,634.4431303472277,70.346327346147,958.8258752288457
909,85,1800,0,0.9565217391304348,0.0,0.0,71136.44001866062,515.4814494105842,70.34632734615795,958.7878261356709
910,85,1800,0,0.9545454545454546,0.0,0.0,70973.48330463395,537.6779038229845,70.47922356006305,958.6688420036116
911,85,1800,0,0.19047619047619047,0.8095238095238095,0.0,68918.37625402736,546.9712401113283,70.62477655625679,959.0149923843346
912,85,1800,0,0.9545454545454546,0.0,0.0,69539.87945580143,526.8172686045564,70.47922356006305,958.7193543240246
913,85,1800,0,0.9565217391304348,0.0,0.0,57880.136699835384,419.42128043358974,70.34632734615795,958.9309747243096
914,85,1800,0,0.9545454545454546,0.0,0.0,51572.03946993997,390.6972687116664,70.47922356006305,958.7357338909133
915,85,1800,0,0.9545454545454546,0.0,0.0,46507.28862143521,352.3279441017819,70.47922356006305,958.431643936121
916,85,1800,0,1.0,0.0,0.0,86614.4608239767,687.4163557458468,70.62477655625679,958.7380834065552
917,85,1800,1,1.0,0.0,0.875,59396.10056963701,224.98522943044324,36.94101904000782,961.5280346348945
918,85,1800,1,0.9565217391304348,0.0,0.875,52375.35229382391,198.3914859614542,36.94101904001069,961.2182040169891
919,85,1800,1,1.0,0.0,0.9545454545454546,83512.45004077084,331.39861127290015,35.48951467810371,961.1406015247367
920,85,1800,1,0.9545454545454546,0.0,0.875,88985.69869410607,344.905808891884,37.79599328745148,902.3466358390651
921,85,1800,2,1.0,0.0,0.9166666666666666,93420.71048996282,181.04788854643957,19.159567025125458,906.8757702263831
922,85,1800,2,0.9565217391304348,0.0,0.875,59337.819633751744,152.1482554711583,25.17790463016087,739.7654326881011
923,85,1800,2,0.9545454545454546,0.0,0.9411764705882353,78905.0702902946,202.32069305203746,35.468863313247766,734.5022836587195
924,85,1800,2,0.9545454545454546,0.0,0.9428571428571428,59437.71238860133,76.79291006279242,18.62524000931504,734.836338853529
925,85,1800,2,1.0,0.0,0.9714285714285714,70558.14107965356,55.209813051372116,11.464685549301214,735.0043913172631
926,85,1800,3,1.0,0.0,0.9142857142857143,92029.92312429125,117.08641618866571,18.36387106870818,876.7594222579005
927,85,1800,3,1.0,0.0,0.962962962962963,72373.57827260991,177.38622125639685,27.05206086000885,902.5240873614703
928,88,1800,0,1.0,0.0,0.0,81307.03019785305,589.181378245312,70.346327346147,885.0153257915847
929,88,1800,0,1.0,0.0,0.0,79799.25336182228,604.5397981956233,70.47922356007449,902.6568433653733
930,88,1800,0,1.0,0.0,0.0,83942.58681935316,608.2796146329939,70.346327346147,901.9654820150809
931,88,1800,0,1.0,0.0,0.0,88602.91180663233,671.2341803532752,70.47922356006305,902.3201702414372
932,88,1800,0,1.0,0.0,0.0,85444.65713946123,647.308008632282,70.47922356006305,902.1414313843034
933,88,1800,0,1.0,0.0,0.0,64241.00628514979,486.6742900390136,70.47922356006305,902.1874528311673
934,88,1800,0,1.0,0.0,0.0,73195.39960185815,554.51060304438,70.47922356007449,902.2897506517475
935,88,1800,0,1.0,0.0,0.0,52804.30443963069,400.0326093911416,70.47922356006305,902.2013027778521
936,88,1800,0,1.0,0.0,0.0,45994.62902915507,348.4441593117808,70.47922356007449,902.4409479486312
937,88,1800,0,0.8636363636363636,0.13636363636363635,0.0,45586.666479578904,345.3535339362038,70.47922356006305,902.0250034375167
938,88,1800,0,1.0,0.0,0.0,92836.89853784283,703.3098374079002,70.47922356006305,902.0387847033853
939,88,1800,0,1.0,0.0,0.0,93171.02952812,705.8411327887878,70.47922356007449,902.8566803326503
940,88,1800,0,1.0,0.0,0.0,76033.82305217048,576.0138110012915,70.47922356006305,902.1740691903178
941,88,1800,0,0.9565217391304348,0.0,0.0,76752.55873335211,556.1779618358848,70.346327346147,902.0207865843258
942,88,1800,0,0.9545454545454546,0.045454545454545456,0.0,72658.73685434644,550.4449761692912,70.47922356007449,902.5977655357456
943,88,1800,0,0.9565217391304348,0.0,0.0,70072.37917210549,507.7708635659818,70.346327346147,902.5385460319994
944,88,1800,0,0.8181818181818182,0.18181818181818182,0.0,57965.18645452173,439.13020041304344,70.47922356007449,902.0009168433971
945,88,1800,0,0.8636363636363636,0.13636363636363635,0.0,51117.97020089517,387.2573500067816,70.47922356006305,902.206764807026
946,88,1800,0,0.8636363636363636,0.13636363636363635,0.0,45881.82878223425,347.58961198662314,70.47922356006305,902.2507491983342
947,88,1800,0,1.0,0.0,0.0,89751.93394470951,679.9388935205266,70.47922356006305,901.9927753998927
948,88,1800,1,0.8695652173913043,0.13043478260869565,0.9166666666666666,58987.111778763836,218.47078436579199,36.12797979022958,824.44992652356
949,88,1800,1,0.8636363636363636,0.13636363636363635,0.9565217391304348,51340.539406995085,194.4717401780117,35.416738180007656,902.5563493101517
950,88,1800,1,1.0,0.0,0.9565217391304348,84467.48500013565,319.95259469748356,35.416738180007656,902.4958761998523
951,88,1800,1,1.0,0.0,0.9565217391304348,93655.66737457494,354.7563158127839,35.416738180007656,958.1064949104257
952,88,1800,1,1.0,0.0,0.9166666666666666,92385.64977940891,342.16907325707,36.127979790232374,958.4590947290999
953,88,1800,2,1.0,0.0,0.9583333333333334,91802.62140890954,171.91502136499915,18.529660397311286,904.2176419832713
954,88,1800,2,1.0,0.0,0.9583333333333334,58447.78801748218,147.59542428657116,24.804472426674234,837.2779998358819
955,88,1800,2,1.0,0.0,0.9772727272727273,81578.47693313258,209.17558187982712,45.81432242709554,891.655666658563
956,88,1800,2,0.9545454545454546,0.045454545454545456,0.9428571428571428,81345.10209627963,205.41692448555463,35.955694733348935,892.0790754336922
957,88,1800,2,0.9130434782608695,0.08695652173913043,0.9444444444444444,58887.915881169225,73.7943808034702,18.58267355670078,892.1290331989567
958,88,1800,2,1.0,0.0,0.8823529411764706,71626.03495154237,57.94986646564917,11.509771278452904,891.9466155756654
959,88,1800,3,1.0,0.0,0.9714285714285714,92882.897813021,101.17962724729956,15.786987333340692,937.0609448357263
960,91,1800,0,1.0,0.0,0.0,82456.4591346318,624.6701449593319,70.47922356006305,891.2476197053488
961,91,1800,0,1.0,0.0,0.0,82526.91747803023,598.0211411451465,70.346327346147,902.1636369961279
962,91,1800,0,1.0,0.0,0.0,85918.66282492453,650.8989607948828,70.47922356006305,902.3853023682814
963,91,1800,0,1.0,0.0,0.0,95041.15310145609,720.0087356170916,70.47922356006305,901.9835012197018
964,91,1800,0,1.0,0.0,0.0,91724.55780024095,664.6707086973981,70.346327346147,902.0207432548923
965,91,1800,0,1.0,0.0,0.0,86928.72061280368,658.5509137333612,70.47922356006305,902.455325684914
966,91,1800,0,1.0,0.0,0.0,64697.945169776336,468.8256896360604,70.346327346147,902.1703245125955
967,91,1800,0,1.0,0.0,0.0,72078.01159497426,546.0455423861687,70.47922356006305,902.46465952361
968,91,1800,0,0.9545454545454546,0.045454545454545456,0.0,49288.66751888143,373.39899635516235,70.47922356007449,902.560393191543
969,91,1800,0,0.9545454545454546,0.0,0.0,48328.87309372381,366.1278264676046,70.47922356006305,902.505595950377
970,91,1800,0,0.9130434782608695,0.043478260869565216,0.0,51768.77862838399,375.1360770172753,70.346327346147,902.3053482448049
971,91,1800,0,1.0,0.0,0.0,75254.92470929546,570.113065979511,70.47922356007449,902.1305792944768
972,91,1800,0,1.0,0.0,0.0,73646.93381746786,557.9313167989989,70.47922356006305,902.672976036316
973,91,1800,0,0.9545454545454546,0.0,0.0,75191.531559477,569.6328148445227,70.47922356006305,902.4616175197552
974,91,1800,0,1.0,0.0,0.0,69906.20229396445,529.5924416209429,70.47922356007449,902.1711809741682
975,91,1800,0,1.0,0.0,0.0,71046.20737371287,538.228843740249,70.47922356007449,902.6994176158296
976,91,1800,0,0.9565217391304348,0.0,0.0,59170.76075668887,428.77362867165846,70.346327346147,902.2853019449503
977,91,1800,0,0.9565217391304348,0.0,0.0,52769.00881247882,382.3841218295567,70.346327346147,902.7214207058423
978,91,1800,0,1.0,0.0,0.0,52668.13719972859,418.00108888673486,70.62477655625679,902.1843434734838
979,91,1800,0,0.9565217391304348,0.0,0.0,48107.76211620783,348.60697185657847,70.346327346147,902.194398728112
980,91,1800,0,0.38095238095238093,0.6190476190476191,0.0,89487.29355271367,710.2166154977275,70.62477655625679,902.0375435329115
981,91,1800,1,1.0,0.0,0.9565217391304348,61318.77811256217,232.26809891122033,35.41673818001051,833.5715416444218
982,91,1800,1,0.9545454545454546,0.0,0.875,92932.81908241767,360.2047251256499,37.79599328744856,834.0950710964325
983,91,1800,1,0.4090909090909091,0.5909090909090909,0.9130434782608696,86737.81672119092,336.19308806663145,36.23214481675233,833.369137077194
984,91,1800,1,1.0,0.0,0.9166666666666666,93381.9891173383,353.71965574749356,36.9450446400091,833.6795276366192
985,91,1800,1,1.0,0.0,0.9565217391304348,92571.24661580153,350.64866142349064,35.41673818001051,833.3915058633902
986,91,1800,2,1.0,0.0,0.9705882352941176,64354.061849168625,98.40070619138933,21.364033704227456,826.84371456389
987,91,1800,2,0.9545454545454546,0.045454545454545456,0.9411764705882353,58935.835992373424,151.1175281855729,35.46886331324583,1753.604373593479
988,91,1800,2,1.0,0.0,0.9705882352941176,94714.31424424819,143.50653673370937,21.174645936006453,1286.7076149998484
989,91,1800,2,0.9565217391304348,0.0,0.9428571428571428,81791.89796534397,203.46243274961188,35.42168625076248,1753.1298185263076
990,91,1800,2,1.0,0.0,0.9411764705882353,70126.62033600124,78.44140977181347,15.746410653432976,1285.727565490437
991,91,1800,5,1.0,0.0,0.9777777777777777,96586.31613006102,56.682110404965385,11.076705060568193,655.3857957432219
992,94,1800,0,1.0,0.0,0.0,81176.97368860415,588.2389397724938,70.346327346147,957.5218632476535
993,94,1800,0,1.0,0.0,0.0,79621.61583040497,631.9175859555951,70.62477655625679,957.0753527620718
994,94,1800,0,1.0,0.0,0.0,85266.21422255675,645.9561683527027,70.47922356006305,957.192412376794
995,94,1800,0,1.0,0.0,0.0,96021.5769149307,727.436188749475,70.47922356006305,957.0537385989373
996,94,1800,0,1.0,0.0,0.0,90306.5915411022,654.3955908775522,70.346327346147,957.4978948561729
997,94,1800,0,1.0,0.0,0.0,86304.2452166688,625.3930812802087,70.346327346147,957.2925469570382
998,94,1800,0,1.0,0.0,0.0,63290.278354255664,502.30379646234655,70.62477655625679,957.0440209536846
999,94,1800,0,1.0,0.0,0.0,73302.28743162165,531.1759958813163,70.346327346147,957.1817098626361
1000,94,1800,0,0.7272727272727273,0.22727272727272727,0.0,53704.880802526975,406.85515759490136,70.47922356006305,957.6517016109865
1001,94,1800,0,0.7272727272727273,0.22727272727272727,0.0,46645.80865209116,353.3773382734179,70.47922356006305,957.3396790578008
1002,94,1800,0,0.9545454545454546,0.0,0.0,46921.764132972065,355.4679100982732,70.47922356006305,957.3051514573563
1003,94,1800,0,0.7619047619047619,0.23809523809523808,0.0,73899.95877265868,586.5076093068149,70.62477655625679,956.9997101955923
1004,94,1800,0,0.9565217391304348,0.0,0.0,74615.56596004343,540.6925069568365,70.34632734615795,957.0544014240695
1005,94,1800,0,0.9545454545454546,0.0,0.0,74983.48221982441,568.0566834835182,70.47922356006305,957.589851796085
1006,94,1800,0,1.0,0.0,0.0,69900.8502506575,554.768652782996,70.62477655625679,957.6581260798048
1007,94,1800,0,0.9545454545454546,0.0,0.0,70774.58557038354,536.1711028059359,70.47922356006305,957.3951722735874
1008,94,1800,0,0.9565217391304348,0.0,0.0,58364.20439094809,422.9290173257108,70.34632734615795,957.3114844646443
1009,94,1800,0,0.9545454545454546,0.0,0.0,51626.169104569206,391.1073417012819,70.47922356006305,957.5463104564769
1010,94,1800,0,0.9545454545454546,0.0,0.0,47058.13491177286,356.5010220588853,70.47922356006305,957.4120298527705
1011,94,1800,0,1.0,0.0,0.0,88938.63573054607,705.8621883376672,70.62477655625679,957.570786414246
1012,94,1800,1,1.0,0.0,0.875,59308.75658327279,224.65438099724543,36.94101904000782,945.7170643807617
1013,94,1800,1,0.9565217391304348,0.0,0.875,50160.36313782953,190.00137552208156,36.94101904001069,945.5333077123851
1014,94,1800,1,0.9545454545454546,0.0,0.875,91960.8824490803,356.43752887240424,37.79599328745148,945.482045223971
1015,94,1800,1,1.0,0.0,0.9545454545454546,85428.46422280085,339.0018421539716,35.48951467810371,902.2802175672896
1016,94,1800,1,0.9545454545454546,0.0,0.9166666666666666,93548.32970993454,354.34973374975203,36.9450446400091,902.218276882586
1017,94,1800,1,0.9545454545454546,0.0,0.875,91849.13992686,356.0044183211628,37.79599328745148,902.7749028117141
1018,94,1800,1,0.9545454545454546,0.0,0.9166666666666666,54342.73410981222,139.3403438713134,25.17790463016329,902.6712519331686
1019,94,1800,2,0.7391304347826086,0.21739130434782608,0.875,59035.787946284705,151.37381524688385,25.17790463016087,1986.08667928271
1020,94,1800,2,0.9565217391304348,0.0,0.9142857142857143,94077.4407336425,145.1812357000656,22.1779319666798,1832.5767602590404
1021,94,1800,2,0.9545454545454546,0.0,0.9411764705882353,80995.72036094457,207.68133425883224,35.468863313247766,948.8188301116697
1022,94,1800,2,0.7619047619047619,0.23809523809523808,0.9705882352941176,68973.03425442563,77.15104502732173,15.760675866853353,1740.5327371947442
1023,94,1800,5,1.0,0.0,0.95,95044.68354474072,58.238163936728384,10.309717000005397,851.6504379229323
1024,97,1800,0,1.0,0.0,0.0,83635.78410302973,606.0564065436937,70.346327346147,842.2483928958502
1025,97,1800,0,1.0,0.0,0.0,82789.32184481091,627.1918321576584,70.47922356007449,902.3679410585228
1026,97,1800,0,1.0,0.0,0.0,86643.6956870278,627.8528672973029,70.346327346147,902.0663067721962
1027,97,1800,0,1.0,0.0,0.0,91352.47752178473,692.0642236498843,70.47922356006305,902.0269416612482
1028,97,1800,0,1.0,0.0,0.0,88139.64851692892,667.7246099767343,70.47922356006305,902.4565018617413
1029,97,1800,0,1.0,0.0,0.0,63378.33558663288,480.13890595934,70.47922356006305,902.530721906016
1030,97,1800,0,1.0,0.0,0.0,75096.43174695663,568.9123617193684,70.47922356007449,902.5003695405812
1031,97,1800,0,0.7272727272727273,0.2727272727272727,0.0,52935.12210509988,401.0236523113627,70.47922356006305,902.4753807552661
1032,97,1800,0,0.7272727272727273,0.2727272727272727,0.0,45786.45609639941,346.86709163938946,70.47922356007449,902.3759903167083
1033,97,1800,0,1.0,0.0,0.0,45452.6968270628,344.3386123262333,70.47922356006305,902.0575833787079
1034,97,1800,0,1.0,0.0,0.0,91983.50092149123,696.8447039506912,70.47922356006305,902.2375488344296
1035,97,1800,0,1.0,0.0,0.0,95455.82902578427,723.1502198923051,70.47922356006305,902.2164267389162
1036,97,1800,0,1.0,0.0,0.0,91473.89802730898,692.984075964462,70.47922356007449,901.9700114484331
1037,97,1800,0,1.0,0.0,0.0,75843.7200798833,574.5736369688128,70.47922356007449,902.2638240522538
1038,97,1800,0,1.0,0.0,0.0,72304.7350583425,547.7631443813825,70.47922356006305,902.6236479241634
1039,97,1800,0,1.0,0.0,0.0,73296.6005999478,555.2772772723317,70.47922356006305,902.5264305507117
1040,97,1800,0,1.0,0.0,0.0,69059.15983338522,523.1754532832214,70.47922356007449,902.7968325172769
1041,97,1800,0,0.9565217391304348,0.0,0.0,69934.38278442608,506.770889742218,70.346327346147,902.1944239729237
1042,97,1800,0,1.0,0.0,0.0,56772.89082734557,430.097657782921,70.47922356007449,902.4002286344403
1043,97,1800,0,1.0,0.0,0.0,49229.27555825264,372.9490572594897,70.47922356006305,901.9979892214251
1044,97,1800,0,1.0,0.0,0.0,46092.375110816334,349.1846599304268,70.47922356006305,902.0886806983181
1045,97,1800,0,1.0,0.0,0.0,91184.89945522507,690.7946928426142,70.47922356006305,902.3121297315229
1046,97,1800,1,1.0,0.0,0.9565217391304348,60470.31881268124,229.05423792682288,35.416738180007656,902.6126186501406
1047,97,1800,1,1.0,0.0,0.9565217391304348,49219.862247209385,186.4388721485204,35.41673818001051,902.4590724351956
1048,97,1800,1,1.0,0.0,0.9166666666666666,89148.38529232213,330.17920478637825,36.12797979022958,902.0609948419878
1049,97,1800,2,1.0,0.0,0.935483870967742,99534.95696342904,107.72181489548598,13.944739502864575,931.277427014586
1050,97,1800,2,0.7272727272727273,0.2727272727272727,0.9583333333333334,59375.27168646858,149.93755476380954,24.804472426674234,736.9028666871081
1051,97,1800,2,1.0,0.0,0.9166666666666666,76663.3945271448,193.59443062410304,24.804472426675666,434.35030251393164
1052,97,1800,2,1.0,0.0,0.9583333333333334,53660.05130498366,67.75259003154503,12.637062880008244,714.2032005479377
1053,97,1800,2,1.0,0.0,0.575,74965.67009488215,61.548169207620816,13.65607460888005,435.71607667400167
1054,97,1800,3,1.0,0.0,0.9777777777777777,96630.8512097306,183.0129757760049,34.741148150013586,845.2531104898144
