,LORA_SF,LORA_TRANSMIT_POWER,hops,pdr,plr,aggregation_efficiency,energy,energy_per_byte,energy_tx_per_byte,latency
488,9,4,0,1.0,0.0,0.0,43298.819041254515,656.0427127462806,76.41172512000169,756.3598920010481
489,9,4,0,0.9090909090909091,0.09090909090909091,0.8461538461538461,42925.74424620284,230.7835712161443,30.287525215482816,726.2123280012238
490,9,4,0,1.0,0.0,0.9,57093.32712614525,339.8412328937217,25.977286657141473,970.3093720002316
491,9,4,0,1.0,0.0,0.0,53038.401551468596,883.9733591911432,77.04848949600355,940.3281640002579
492,9,4,0,1.0,0.0,0.0,55635.87954336751,927.2646590561252,77.04848949600826,910.2609479991279
493,9,4,0,1.0,0.0,0.0,56661.30442140117,858.5046124454723,76.41172512000169,879.7359879991618
494,9,4,0,1.0,0.0,0.8,57373.911587477785,140.62233232224946,11.540484999998712,849.9741519991949
495,9,4,0,1.0,0.0,0.8181818181818181,53092.13923173529,294.95632906519603,26.62750396533179,819.7245639992052
496,9,4,0,1.0,0.0,0.8333333333333334,56913.97332265616,474.2831110221347,42.6995291359967,789.9627279992383
497,9,4,0,0.7,0.3,0.0,34528.559705471445,575.4759950911907,77.04848949600355,760.2008920010594
498,9,4,0,1.0,0.0,0.0,54895.612479525735,914.9268746587622,77.04848949600355,729.9513040010024
499,9,4,1,0.9090909090909091,0.0,0.0,39164.01181396568,593.3941183934194,76.41172512000169,1684.579848000587
500,9,4,1,0.8181818181818182,0.09090909090909091,0.0,33299.344340107724,504.5355203046625,76.41172512000169,1714.3852800003733
501,9,4,1,0.8181818181818182,0.18181818181818182,0.0,34873.84887808246,528.3916496679161,76.41172512000169,1744.7742639987755
502,9,4,1,1.0,0.0,0.0,33889.36783504896,564.8227972508159,77.04848949600198,1774.0383399984003
503,9,4,1,1.0,0.0,0.0,49872.987581260815,831.2164596876803,77.04848949600198,1804.8313079985037
504,9,4,1,1.0,0.0,0.0,52206.7047956318,966.790829548737,77.82675706667072,1834.7443639993198
505,9,4,1,1.0,0.0,0.0,52027.71110438556,963.4761315626956,77.82675706667072,1864.5292320011504
506,9,4,1,0.9090909090909091,0.0,0.0,46530.63888556194,705.0096800842717,76.41172512000169,1927.1564080041608
507,9,4,1,1.0,0.0,0.0,41530.27717103073,769.0792068709394,77.82675706667072,1924.0296520028933
508,9,4,1,1.0,0.0,0.0,43137.40683828447,718.9567806380745,77.04848949600826,1954.670992002957
509,9,4,1,0.9090909090909091,0.0,0.0,44178.05782552696,669.3645125079842,76.41172512000169,1210.6194400003114
510,9,4,1,0.9090909090909091,0.0,0.0,51678.272707138254,783.0041319263372,76.41172512000169,1917.3752640003895
511,9,4,1,0.9090909090909091,0.0,0.0,39107.39692849335,592.5363170983841,76.41172512000169,1631.0183759983192
512,9,6,0,1.0,0.0,0.0,50364.30146539478,763.0954767484058,76.41172512000169,820.1044661811197
513,9,6,0,1.0,0.0,0.0,48844.78394863121,814.0797324771868,77.0484894960004,790.0257200001051
514,9,6,0,1.0,0.0,0.0,53424.977952886766,890.4162992147794,77.04848949600198,760.0548920001356
515,9,6,0,1.0,0.0,0.0,53983.86072439689,817.9372837029831,76.41172512000027,729.9353199997649
516,9,6,0,1.0,0.0,0.0,52043.32862383537,963.7653448858401,77.82675706666897,700.0451119995305
517,9,6,0,1.0,0.0,0.0,56950.84905113176,862.8916522898751,76.41172512000027,669.6855239995184
518,9,6,0,1.0,0.0,0.0,47721.06391294667,723.0464229234344,76.41172512000027,639.9683079995575
519,9,6,0,1.0,0.0,0.0,48183.91291012095,803.0652151686825,77.0484894960004,609.6740999995618
520,9,6,0,1.0,0.0,0.0,48341.54727598628,895.2138384441904,77.82675706666897,579.7652640009037
521,9,6,0,0.9,0.1,0.0,42203.495159457045,703.3915859909507,77.04848949600198,550.0034280008658
522,9,6,0,1.0,0.0,0.0,57842.518398598375,876.4017939181572,76.41172512000169,519.478468000827
523,9,6,0,1.0,0.0,0.0,54561.87731733414,909.364621955569,77.0484894960004,930.3775440001791
524,9,6,0,1.0,0.0,0.0,59128.46109261563,985.4743515435938,77.04848949600198,900.4067160002096
525,9,6,0,1.0,0.0,0.0,57668.314058578995,961.1385676429833,77.04848949600198,870.2871439995215
526,9,6,0,1.0,0.0,0.0,55533.0612025591,841.4100182205925,76.411725120006,840.5253079993909
527,9,6,0,1.0,0.0,0.8888888888888888,54887.51656007359,190.58165472247777,14.314107921667974,810.8004719994315
528,9,6,0,1.0,0.0,0.8,54300.18983992447,226.25079099968528,18.60920402000024,780.4225119994953
529,9,6,0,1.0,0.0,0.0,61851.4509737881,937.143196572547,76.41172512000027,750.6976759995359
530,9,6,0,1.0,0.0,0.9,59404.102846322814,267.58604885730995,20.022314400000912,720.7518400011868
531,9,6,0,1.0,0.0,0.0,37078.08240883289,561.7891274065589,76.41172512000027,690.3552520010999
532,9,6,0,1.0,0.0,0.0,55175.7375697856,1021.7729179589925,77.82675706666897,660.8687880010439
533,9,6,1,0.9090909090909091,0.0,0.0,38276.680304223344,579.9497015791416,76.41172512000027,1883.2180560003471
534,9,6,1,0.0,0.8,0.0,34073.13476782854,567.885579463809,77.0484894960004,1270.1581280004666
535,9,6,1,0.9,0.0,0.0,33884.83292464031,564.7472154106719,77.04848949600198,1420.0798199990904
536,9,6,1,1.0,0.0,0.0,38167.76783486562,706.8105154604744,77.82675706666897,1569.9384959987983
537,9,6,1,0.9090909090909091,0.0,0.0,52822.895280911776,800.346898195633,76.41172512000027,1720.4912879985131
538,9,6,1,0.9090909090909091,0.0,0.0,51840.73306441449,785.4656524911286,76.41172512000027,1930.2070239984132
539,9,6,1,0.9,0.0,0.0,48468.1581053159,807.8026350885983,77.04848949600198,2360.3876200012874
540,9,6,1,1.0,0.0,0.0,45766.937084156605,847.535871928826,77.82675706666897,3113.473660004991
541,9,6,1,0.9,0.0,0.0,44161.85532121695,736.0309220202824,77.0484894960004,1312.7543440022528
542,9,6,1,0.9090909090909091,0.0,0.0,46403.13117556733,703.0777450843535,76.41172512000027,2469.3409400036035
543,9,6,1,1.0,0.0,0.0,40570.387283741926,676.1731213956988,77.0484894960004,1832.580516000512
544,9,8,0,1.0,0.0,0.0,56820.9086060153,860.9228576668985,76.411725120006,835.1994240002136
545,9,8,0,1.0,0.0,0.0,56689.86726554324,944.8311210923873,77.0484894960004,805.583572000086
546,9,8,0,1.0,0.0,0.0,60375.173328691504,1118.058765346139,77.82675706666897,775.2830160003577
547,9,8,0,1.0,0.0,0.0,61983.33408081279,939.1414254668605,76.41172512000456,745.260791999357
548,9,8,0,1.0,0.0,0.0,62051.6704322424,940.1768247309454,76.41172512000456,715.4989559993901
549,9,8,0,1.0,0.0,0.0,59147.867917922216,985.7977986320369,77.04848949600198,685.3887479994319
550,9,8,0,1.0,0.0,0.0,53221.23199984834,806.3823030280053,76.411725120006,655.6269119994649
551,9,8,0,1.0,0.0,0.0,53176.49261728633,805.7044335952473,76.41172512000456,625.2219599997534
552,9,8,0,1.0,0.0,0.0,57421.8690231684,870.0283185328545,76.41172512000027,595.7724960009946
553,9,8,0,1.0,0.0,0.0,54410.66256911254,906.8443761518756,77.04848949600198,565.3389080009001
554,9,8,0,1.0,0.0,0.0,38616.11420519854,585.0926394727051,76.41172512000456,535.4016920008326
555,9,8,0,1.0,0.0,0.0,44071.860964825995,667.7554691640303,76.41172512000027,831.5331920003173
556,9,8,0,1.0,0.0,0.0,59862.682021716006,907.0103336623637,76.41172512000456,801.3559080002533
557,9,8,0,1.0,0.0,0.75,61038.18686756831,508.6515572297359,42.66410385599489,771.3563960003348
558,9,8,0,1.0,0.0,0.8181818181818181,60898.03248004217,534.193267368791,41.22305240841655,741.5591879995463
559,9,8,0,1.0,0.0,0.0,59527.592070430175,1102.3628161190773,77.82675706666897,711.5943519995417
560,9,8,0,1.0,0.0,0.0,56841.78077628188,861.2391026709375,76.41172512000027,681.2917799997067
561,9,8,0,0.9090909090909091,0.09090909090909091,0.0,58741.593489040424,890.0241437733398,76.41172512000456,651.5299439997398
562,9,8,0,1.0,0.0,0.8333333333333334,56985.36058211073,339.19857489351625,30.904524011422122,621.8210920009351
563,9,8,0,1.0,0.0,0.9,56992.81267174266,263.8556142210308,20.539128377779328,591.5974960009225
564,9,8,0,1.0,0.0,0.0,68658.16080463768,1040.2751637066315,76.411725120006,561.2119160009061
565,9,8,0,1.0,0.0,0.75,65397.08582274873,389.268367992552,30.904524011423806,914.5013280002822
